,t1,w0,w1,i,s,tout,rh,m0,sp0
0,22.05756058047699,23.689572730192292,25.44231693268176,586.8182697076296,0.0,17.183333333333334,0.0,0.20000000000000004,24.28000000000001
1,22.061875289560714,23.68277039891364,25.437102616836857,586.8182697076296,0.0,17.166666666666668,0.0,0.20000000000000004,22.44
2,22.051197046847488,23.674432816706787,25.432346373569974,586.8182697076296,0.0,17.15,0.0,0.2,24.13
3,22.042229156128037,23.668202737187073,25.427132372854807,586.8182697076296,0.0,17.133333333333336,0.0,0.20000000000000015,23.090000000000014
4,22.026363965699748,23.66056317687005,25.421535413332123,586.8182697076296,0.0,17.116666666666667,0.0,0.20000000000000015,24.720000000000013
5,22.022167472862836,23.65198835140624,25.416032028569223,586.8182697076296,0.0,17.1,0.0,0.2,24.68
6,22.0168503392268,23.644784269594254,25.41054266122011,586.8182697076296,0.0,17.083333333333336,0.0,0.2,24.8
7,22.008675411112943,23.638696733638113,25.405072861444047,586.8182697076296,0.0,17.066666666666666,0.0,0.20000000000000004,25.33
8,22.00075750459702,23.631013019075336,25.399146049404784,586.8182697076296,0.0,17.05,0.0,0.2,24.38
9,21.992681821659414,23.624160238793557,25.393198485479378,586.8182697076296,0.0,17.033333333333335,0.0,0.19999999999999973,23.949999999999967
10,21.98394910146475,23.617518727163883,25.387185153792913,586.8182697076296,0.0,17.016666666666666,0.0,0.2,25.81
11,21.849574378964682,23.610621501627293,25.3809912456579,586.8182697076296,0.0,17.0,0.0,0.2,24.41
12,21.85109485266107,23.602449348236327,25.365595635594875,586.8182697076296,0.0,16.975,0.0,0.2,25.79
13,21.91320151138554,23.583279709210515,25.3579136945092,586.8182697076296,0.0,16.950000000000006,0.0,0.2,24.91
14,21.92659129328181,23.570614770275,25.352651842853348,586.8182697076296,0.0,16.925,0.0,0.2,23.39
15,21.922926338601414,23.567243674312646,25.346632875060717,586.8182697076296,0.0,16.9,0.0,0.2,25.67
16,21.77011723458735,23.56364659620121,25.34036834803585,586.8182697076296,0.0,16.875,0.0,0.20000000000000015,24.67000000000002
17,21.831788301178072,23.552669612120688,25.321589422593267,586.8182697076296,0.0,16.85,0.0,0.20000000000000004,23.57
18,21.845161842892498,23.53916418012921,25.318063438246412,586.8182697076296,0.0,16.825,0.0,0.19999999999999984,24.729999999999986
19,21.851768378456672,23.533176129552935,25.311201483748125,586.8182697076296,0.0,16.8,0.0,0.2,23.25
20,21.8615175599253,23.527553196813695,25.30442966905485,586.8182697076296,0.0,16.775,0.0,0.19999999999999973,24.269999999999968
