,t1,w0,w1,i,s,tout,rh,m0,sp0
0,21.17543275277656,23.127407522149944,22.759706072266574,586.8182697076296,0.0,17.183333333333334,0.0,0.20000000000000004,24.59
1,21.178648360405926,23.120818715510765,22.753209018372477,586.8182697076296,0.0,17.166666666666668,0.0,0.20000000000000004,23.740000000000006
2,21.168971365441198,23.11287352050415,22.746891946655634,586.8182697076296,0.0,17.15,0.0,0.2,25.86
3,21.15890899767266,23.106705263027457,22.740217330283457,586.8182697076296,0.0,17.133333333333336,0.0,0.20000000000000015,25.58000000000002
4,21.14155434486493,23.099290028937908,22.73303512928523,586.8182697076296,0.0,17.116666666666667,0.0,0.20000000000000015,25.79000000000002
5,21.13487454715551,23.090883585363937,22.72524409117929,586.8182697076296,0.0,17.1,0.0,0.2,23.05
6,21.128134894687395,23.08374652178607,22.71784738678388,586.8182697076296,0.0,17.083333333333336,0.0,0.2,25.46
7,21.118538378657423,23.07769472767577,22.71083192449426,586.8182697076296,0.0,17.066666666666666,0.0,0.20000000000000004,23.930000000000003
8,21.10956023673846,23.07017046480507,22.703359605247364,586.8182697076296,0.0,17.05,0.0,0.2,25.99
9,21.10072102749492,23.063385445169594,22.696049827954784,586.8182697076296,0.0,17.033333333333335,0.0,0.19999999999999973,22.789999999999967
10,21.09131267843858,23.056818908459828,22.688840041756457,586.8182697076296,0.0,17.016666666666666,0.0,0.2,23.07
11,20.969759185713396,23.05001405335128,22.68156833278571,586.8182697076296,0.0,17.0,0.0,0.2,25.37
12,20.96444103231077,23.042095617862582,22.653389852079,586.8182697076296,0.0,16.975,0.0,0.2,25.6
13,21.0175974893904,23.02399825011308,22.6428638245132,586.8182697076296,0.0,16.950000000000006,0.0,0.2,23.42
14,21.02982083145359,23.011714655602326,22.63787772657584,586.8182697076296,0.0,16.925,0.0,0.2,23.37
15,21.025812539453803,23.00803445696365,22.63227508384654,586.8182697076296,0.0,16.9,0.0,0.2,25.04
16,20.888509475290952,23.004241229910914,22.626133421248614,586.8182697076296,0.0,16.875,0.0,0.20000000000000015,24.140000000000025
17,20.940524498389305,22.99375315812632,22.59096080983773,586.8182697076296,0.0,16.85,0.0,0.20000000000000004,23.49
18,20.951209835313147,22.980715855872084,22.58965420968873,586.8182697076296,0.0,16.825,0.0,0.19999999999999984,22.389999999999986
19,20.9559306700224,22.97460797514882,22.58245058934719,586.8182697076296,0.0,16.8,0.0,0.2,25.63
20,20.963373743713365,22.968907635094972,22.575291381763602,586.8182697076296,0.0,16.775,0.0,0.19999999999999973,25.419999999999966
21,20.87876428652777,22.967112856083304,22.569458738236385,586.8182697076296,0.0,16.75,0.0,0.19999999999999973,24.139999999999965
22,20.913450850726854,22.960382967017765,22.550158053519635,586.8182697076296,0.0,16.725,0.0,0.2,25.1
23,20.937253998710087,22.948441235546383,22.546897543391,586.8182697076296,0.0,16.7,0.0,0.2,22.33
24,20.932122785077212,22.943457951413574,22.5436138005172,586.8182697076296,0.0,16.674999999999997,0.0,0.2,23.93
25,20.93204436655632,22.9383917738235,22.538688898370573,586.8182697076296,0.0,16.65,0.0,0.2,24.49
26,20.92828944543565,22.934096450165416,22.53503420918644,586.8182697076296,0.0,16.625,0.0,0.1999999999999999,24.71999999999999
27,20.92100042762008,22.92947524970344,22.530967394942746,586.8182697076296,0.0,16.6,0.0,0.20000000000000007,25.90000000000001
28,20.916253276313103,22.925314008094396,22.527004587034583,586.8182697076296,0.0,16.575,0.0,0.2,23.69
29,20.911024564425933,22.92000407421393,22.522858395861476,586.8182697076296,0.0,16.549999999999997,0.0,0.2,25.18
30,20.90496308457756,22.914180572462676,22.518645844993983,586.8182697076296,0.0,16.525,0.0,0.2,22.17
31,20.89820278360625,22.90985170596568,22.514428474557704,586.8182697076296,0.0,16.5,0.0,0.2,24.7
32,20.890285366442193,22.90373488740877,22.510066599004237,586.8182697076296,0.0,16.475,0.0,0.20000000000000004,22.43
33,20.88271902313534,22.897802991928238,22.505349994852725,586.8182697076296,0.0,16.45,0.0,0.2,22.41
34,20.87523292461936,22.89189210105711,22.50058619829174,586.8182697076296,0.0,16.424999999999997,0.0,0.19999999999999973,25.989999999999966
35,20.861750425490964,22.88593840868447,22.495729961409108,586.8182697076296,0.0,16.4,0.0,0.19999999999999973,23.479999999999965
36,20.851693633833143,22.879817583999497,22.490494344217126,586.8182697076296,0.0,16.375,0.0,0.2,25.910000000000004
37,20.748126282180678,22.873644112415377,22.485171847839666,586.8182697076296,0.0,16.35,0.0,0.20000000000000004,24.890000000000004
38,20.786821942609183,22.862301621381263,22.460869411844904,586.8182697076296,0.0,16.325,0.0,0.1999999999999999,22.65999999999999
39,20.792883385653614,22.850794811952774,22.457383542139716,586.8182697076296,0.0,16.3,0.0,0.2000000000000001,25.99000000000001
