,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5
13,21.08812494565277,20.399775279832404,20.51919667634844,19.50615609750073,1230.040197,0.0,-12.11666667,21.11,21.11,0.721836378,5800.077199998751,4.107834979,28265.58208274187,0.727663423,6073.305356433735,0.655515901,5678.754719161364,5.063843544,37046.711797756834,0.6586932679999999,5947.758593691603
14,21.083670834752375,20.39065829770022,20.511676351898853,19.50080432766038,1230.040197,0.0,-12.075,21.11,21.11,0.72220753,5805.420393395818,4.1130064950000005,28341.83651023246,0.7279351,6077.366903222824,0.6559346629999999,5685.343526212867,5.063843544,37055.15284121066,0.6586932679999999,5948.093821863557
15,21.07609343672935,20.382767921123943,20.50465184560318,19.495959061088815,1230.040197,0.0,-12.03333333,21.11,21.11,0.722544293,5810.230804737617,4.118505982,28422.92833793279,0.728156582,6080.632164323054,0.6563020039999999,5691.079493331066,5.063843544,37069.24446729561,0.6586932679999999,5948.684182915919
16,21.074003888270575,20.375302589437318,20.4980761122102,19.49162180450173,1230.040197,0.0,-11.99166667,21.11,21.11,0.7228073420000001,5813.979308963129,4.123754606,28500.390076601914,0.728300066,6082.732206561832,0.6565952899999999,5695.657936516656,5.063843544,37078.06927316251,0.6586932679999999,5949.114255210681
17,21.07182631993756,20.368240953866753,20.491865879550392,19.48758707145498,1230.040197,0.0,-11.95,21.11,21.11,0.7230108670000001,5816.900008538631,4.128705099,28573.5979336419,0.728405276,6084.286144986025,0.65685562,5699.746868956043,5.063843544,37081.55941394081,0.6586932679999999,5949.317045976658
18,21.069358950174408,20.361869852504697,20.48593942460051,19.483883028987346,1230.040197,0.0,-11.90833333,21.11,21.11,0.723163271,5819.067144167189,4.133218634,28640.35991712156,0.728696118,6088.631395014927,0.65704894,5702.763733054314,5.063843544,37086.73097459874,0.6586932679999999,5949.65062028581
19,21.067432024420643,20.355671140756964,20.480334635678997,19.4803433823654,1230.040197,0.0,-11.86666667,21.11,21.11,0.723208082,5819.674906262267,4.136328155,28686.359749472525,0.728639437,6087.7322758181535,0.657149801,5704.318171090556,5.063843544,37091.26546803059,0.6586932679999999,5949.939895237981
20,21.066080051910056,20.350120469924853,20.475070623267637,19.47731453401283,1230.040197,0.0,-11.825,21.11,21.11,0.723255061,5820.337576635424,4.140064304,28741.737290741,0.728601046,6087.128305118603,0.6572728170000001,5706.242357375219,5.063843544,37093.1571248513,0.6586932679999999,5950.044987268636
21,21.064480820505892,20.345064263713724,20.470072941035802,19.474766181325503,1230.040197,0.0,-11.78333333,21.11,21.11,0.7232873120000001,5820.7570074730265,4.143749169,28796.299429509716,0.728515103,6085.781217723706,0.657340213,5707.2601450736865,5.063843544,37097.33414629795,0.6586932679999999,5950.247604341255
22,21.06338954663884,20.34018683462375,20.465328076624,19.472397261925128,1230.040197,0.0,-11.74166667,21.11,21.11,0.723273135,5820.533048686485,4.147238544,28848.068512831025,0.728428128,6084.445612051446,0.6574143610000001,5708.411884832458,5.063843544,37098.88519505923,0.6586932679999999,5950.306199416409
23,21.062172836989923,20.335590615697154,20.460830941122538,19.47025534763343,1230.040197,0.0,-11.7,21.11,21.11,0.7232410229999999,5820.021294831626,4.15044126,28895.536332711665,0.728278577,6082.140973366359,0.657419967,5708.452448554409,5.063843544,37102.18715172243,0.6586932679999999,5950.385328066685
24,21.059288190772172,20.324596679846916,20.44595866888599,19.457906220413324,1089.3882562000001,0.0,-11.65,21.11,21.11,0.7247318629999999,5841.615860117699,4.166988941,29141.75734991417,0.729660258,6102.974376938066,0.658874971,5731.503175811322,5.063843544,37106.32659688319,0.6586932679999999,5950.789066938709
25,21.057103910673188,20.313069452869936,20.431351413392534,19.44523288807751,1089.3882562000001,0.0,-11.6,21.11,21.11,0.724913816,5844.230627087412,4.171684352000001,29211.719708617056,0.729767433,6104.563433919537,0.6591330639999999,5735.569977132202,5.063843544,37110.54902120686,0.6586932679999999,5951.240480860278
26,21.05349976174236,20.307669042554252,20.42702604624905,19.442570494120922,1089.3882562000001,0.0,-11.55,21.11,21.11,0.724785055,5842.310176460818,4.17451227,29253.796852311938,0.729563861,6101.429915634952,0.659100247,5734.9896839895255,5.063843544,37117.06679878938,0.6586932679999999,5951.8352220059005
27,21.052877782384922,20.30237807772008,20.422378728211644,19.439810193077218,1089.3882562000001,0.0,-11.5,21.11,21.11,0.7246135539999999,5839.79084602819,4.177153639,29293.14977030177,0.72932905,6097.84672651645,0.659039995,5733.99612758877,5.063843544,37119.91593742561,0.6586932679999999,5952.03059682087
28,21.051838589875192,20.297581496727542,20.418086866156766,19.437600377722774,1089.3882562000001,0.0,-11.45,21.11,21.11,0.7244135620000001,5836.856886264961,4.179465165000001,29327.574946081706,0.729048952,6093.581781706636,0.658932036,5732.2470376929,5.063843544,37122.13380310764,0.6586932679999999,5952.07566647012
29,21.051120009615573,20.293248515131022,20.413970255154737,19.435880671507704,1089.3882562000001,0.0,-11.4,21.11,21.11,0.724177846,5833.416035671485,4.181544899,29358.578554752534,0.728756387,6089.140373297082,0.6588175549999999,5730.405063214288,5.063843544,37123.585138502756,0.6586932679999999,5952.071558244717
30,21.05059747587879,20.28911456462688,20.410012918218168,19.43432948342434,1089.3882562000001,0.0,-11.35,21.11,21.11,0.723863951,5828.832423689289,4.182306514,29369.86985734585,0.728365725,6083.210939710808,0.658605043,5726.998257707976,5.063843544,37125.22137170954,0.6586932679999999,5951.968505222991
31,21.050311234383184,20.285289669868177,20.406328876038,19.43311935085213,1089.3882562000001,0.0,-11.3,21.11,21.11,0.723549158,5824.247840661281,4.183406401,29386.245991690925,0.7279981320000001,6077.64240100902,0.658416465,5723.982662113535,5.063843544,37125.96987056812,0.6586932679999999,5951.844178541426
32,21.050061343488764,20.281825772950317,20.402980925306757,19.432177328631433,1089.3882562000001,0.0,-11.25,21.11,21.11,0.723239736,5819.728222755982,4.184549743,29403.237465599646,0.727609383,6071.745907813706,0.658198492,5720.490401164754,5.063843544,37126.86045881143,0.6586932679999999,5951.558656876065
33,21.049977238312113,20.278542533421824,20.3996361639868,19.43141654855088,1089.3882562000001,0.0,-11.2,21.11,21.11,0.722906928,5814.888889984625,4.185728999,29420.82622368666,0.727231015,6066.022766202074,0.658000171,5717.325049524657,5.063843544,37127.18238683004,0.6586932679999999,5951.387810583342
34,21.049951975839463,20.27536111397264,20.396289307840885,19.43075845825063,1089.3882562000001,0.0,-11.15,21.11,21.11,0.7225528139999999,5809.729808287112,4.186642036,29434.431199014776,0.7268267829999999,6059.896191632176,0.657774402,5713.708289222632,5.063843544,37127.656003698816,0.6586932679999999,5951.062309239175
35,21.050135635399965,20.27248863404032,20.393250929249835,19.4302589899833,1089.3882562000001,0.0,-11.1,21.11,21.11,0.722180342,5804.303145779571,4.1870151920000005,29439.896871732228,0.726356421,6052.776753318752,0.657476023,5708.942289457817,5.063843544,37127.562949421284,0.6586932679999999,5950.620924220789
36,21.04979436272063,20.269469204483695,20.38973040542946,19.429148447658626,1089.3882562000001,0.0,-11.1,21.11,21.11,0.7226487970000001,5811.061168686347,4.192947124,29528.56050361549,0.726713692,6058.13558237216,0.657943261,5716.328396394305,5.063843544,37127.90005497308,0.6586932679999999,5950.395583526418
37,21.0490616756072,20.266197038885874,20.385771247920253,19.42693414002812,1089.3882562000001,0.0,-11.1,21.11,21.11,0.723233616,5819.510575672753,4.199167157000001,29621.672297421468,0.727168617,6064.964842209077,0.658491459,5724.99918174992,5.063843544,37129.20627412505,0.6586932679999999,5950.425813721785
38,21.048106503115125,20.262909262812283,20.38196752051315,19.42425977562013,1089.3882562000001,0.0,-11.1,21.11,21.11,0.723735437,5826.770103594324,4.205784987,29720.872108957054,0.727578603,6071.125276983107,0.659014998,5733.28902364584,5.063843544,37130.56758210115,0.6586932679999999,5950.56308433412
39,21.047013264854264,20.259577229626558,20.37822847634069,19.42145770546312,1089.3882562000001,0.0,-11.1,21.11,21.11,0.724302868,5834.986076580901,4.211931929,29813.106338027577,0.728021268,6077.781903427432,0.659549221,5741.753976430162,5.063843544,37132.11716067403,0.6586932679999999,5950.763299907332
40,21.04480158511942,20.256376009454257,20.3745582808181,19.418603142459723,1089.3882562000001,0.0,-11.1,21.11,21.11,0.724814586,5842.383925236526,4.218346318,29909.398262919756,0.728428392,6083.892408599748,0.660062852,5749.8831320446225,5.063843544,37135.299253741854,0.6586932679999999,5951.214366442197
41,21.043907730013885,20.253056727581626,20.370958345269234,19.415490245197432,1089.3882562000001,0.0,-11.1,21.11,21.11,0.72532524,5849.7618927846925,4.22332025,29984.086603584492,0.728801059,6089.483732706306,0.660524984,5757.197124094984,5.063843544,37138.47879560037,0.6586932679999999,5951.711544786434
42,21.042880384855316,20.24975384907343,20.36739604287408,19.412269123317124,1089.3882562000001,0.0,-11.1,21.11,21.11,0.725793931,5856.554192874368,4.2290416529999995,30070.16418882454,0.729179272,6095.179551733631,0.6610105270000001,5764.906549444324,5.063843544,37139.9197964359,0.6586932679999999,5951.986297463883
43,21.04148265671876,20.246639588558736,20.363884595841483,19.409264251974047,1089.3882562000001,0.0,-11.1,21.11,21.11,0.7263628910000001,5864.798701450748,4.234793231,30156.75780078909,0.7296081839999999,6101.637398154508,0.661523381,5773.048646765974,5.063843544,37142.56401675373,0.6586932679999999,5952.493844546124
44,21.03943859501469,20.243543055567883,20.36042192470093,19.40606882952223,1089.3882562000001,0.0,-11.1,21.11,21.11,0.726845573,5871.78753431635,4.2407890759999995,30247.08290394946,0.730034538,6108.055032169051,0.662056819,5781.51877803691,5.063843544,37145.61193350969,0.6586932679999999,5953.061074174953
45,21.038099431300864,20.240427716696892,20.35700464872357,19.40282845595612,1089.3882562000001,0.0,-11.1,21.11,21.11,0.727435539,5880.33624806727,4.246533419,30333.689792905876,0.730434227,6114.068198091243,0.66253358,5789.0861632263,5.063843544,37149.310884281535,0.6586932679999999,5953.781931798867
46,21.036812208839297,20.237189170032973,20.35363758206922,19.399362540601967,1089.3882562000001,0.0,-11.1,21.11,21.11,0.72790584,5887.161721731953,4.25208688,30417.555406357973,0.7308207489999999,6119.9001337673435,0.663023794,5796.888395054374,5.063843544,37151.24500360249,0.6586932679999999,5954.175656871474
47,21.03561004244293,20.233991846646187,20.350314524288518,19.39584371304353,1089.3882562000001,0.0,-11.1,21.11,21.11,0.728417059,5894.5880566076685,4.256690036,30487.145203406904,0.731194247,6125.535566474191,0.663497308,5804.426211853205,5.063843544,37153.10150562414,0.6586932679999999,5954.562388898638
48,21.034586855059324,20.23123388489438,20.34740392067015,19.39329154239235,1089.3882562000001,0.0,-11.05833333,21.11,21.11,0.7283331679999999,5893.341684358868,4.257989356,30506.724076495575,0.731052456,6123.367019305879,0.663471258,5803.987358031008,5.063843544,37155.968891892844,0.6586932679999999,5955.180903378012
49,21.035117988924416,20.22875045349957,20.344867626263646,19.39126286980491,1089.3882562000001,0.0,-11.01666667,21.11,21.11,0.7276492929999999,5883.381907985471,4.248925979,30369.686681006562,0.730322745,6112.315707267186,0.662907775,5794.984170716456,5.063843544,37155.932007460346,0.6586932679999999,5955.29246737405
50,21.03544832313229,20.2265874890081,20.342368519088257,19.389782981738826,1089.3882562000001,0.0,-10.975,21.11,21.11,0.727507,5881.30473694829,4.2500463879999995,30386.61597583199,0.730102315,6108.970525330617,0.6628290920000001,5793.716239188735,5.063843544,37155.14826732102,0.6586932679999999,5955.282083532278
51,21.03572127514393,20.224704265723602,20.33994205405784,19.38872677955123,1089.3882562000001,0.0,-10.93333333,21.11,21.11,0.7274081729999999,5879.850502128295,4.250869934,30398.995331619157,0.729913888,6106.106940331356,0.662773222,5792.809704498343,5.063843544,37154.227021325474,0.6586932679999999,5955.252653836709
52,21.036170024299185,20.222764995497393,20.337570018053682,19.38751840404183,1089.3882562000001,0.0,-10.89166667,21.11,21.11,0.727189186,5876.655701502799,4.250396974,30391.81981275024,0.729610852,6101.5159427074395,0.662631503,5790.538201574079,5.063843544,37153.532962678524,0.6586932679999999,5955.193545233381
53,21.036596790313354,20.220885684677025,20.335241659537797,19.386450636945046,1089.3882562000001,0.0,-10.85,21.11,21.11,0.727015847,5874.121872133501,4.251062288,30401.846071023916,0.729412221,6098.50118673516,0.662516718,5788.694050825729,5.063843544,37152.53180761942,0.6586932679999999,5955.076861059358
54,21.037021993141174,20.21919206034609,20.332974772289177,19.385508252049327,1089.3882562000001,0.0,-10.80833333,21.11,21.11,0.726901625,5872.451961231666,4.25191999,30414.792112377967,0.729171579,6094.854958772022,0.662466746,5787.885561758305,5.063843544,37151.791092111154,0.6586932679999999,5954.96935997741
55,21.037604906860782,20.217479899884044,20.330764485713157,19.384633392307986,1089.3882562000001,0.0,-10.76666667,21.11,21.11,0.726709345,5869.643051397889,4.252642900000001,30425.707581777264,0.728998102,6092.218851015856,0.662392236,5786.680907840782,5.063843544,37150.78591565438,0.6586932679999999,5954.809592299869
56,21.038110892266662,20.215842286396096,20.328603899474313,19.383810585033977,1089.3882562000001,0.0,-10.725,21.11,21.11,0.726567138,5867.562758508113,4.252801552,30428.035235081843,0.728676614,6087.348534098295,0.6622082970000001,5783.73199500751,5.063843544,37149.58273941287,0.6586932679999999,5954.603599534687
57,21.038650790915494,20.214350109397525,20.326502539907523,19.383128291872108,1089.3882562000001,0.0,-10.68333333,21.11,21.11,0.726300901,5863.68760416258,4.252218053,30419.18386749908,0.728427914,6083.588671440278,0.662093629,5781.898431289562,5.063843544,37148.883924274014,0.6586932679999999,5954.488410633885
58,21.0393191063034,20.21292646577733,20.324438378188393,19.382519696797413,1089.3882562000001,0.0,-10.64166667,21.11,21.11,0.7261566389999999,5861.581325469366,4.252624989,30425.309492403074,0.72814119,6079.250398275948,0.661946802,5779.546701212523,5.063843544,37147.49429355084,0.6586932679999999,5954.253864191788
59,21.04043053363825,20.211607505831708,20.322415718254206,19.38196176896977,1089.3882562000001,0.0,-10.6,21.11,21.11,0.725955889,5858.64792031013,4.253161694,30433.340176364538,0.727932226,6076.081343584702,0.661847066,5777.940321365519,5.063843544,37145.48856740664,0.6586932679999999,5953.9175334446345
60,21.04084373072164,20.210236673830018,20.32024745991508,19.38125048517136,1089.3882562000001,0.0,-10.6,21.11,21.11,0.726234343,5862.673332984795,4.257146694,30493.53839481536,0.72809161,6078.464591291769,0.662124458,5782.337721937269,5.063843544,37144.027805509424,0.6586932679999999,5953.6819826018445
61,21.041913256105712,20.208777996586317,20.317927683013252,19.38004171492794,1089.3882562000001,0.0,-10.6,21.11,21.11,0.725879112,5857.496182060848,4.249660058,30380.303802305305,0.727678367,6072.213616085298,0.661844517,5777.858794494647,5.063843544,37142.629396896664,0.6586932679999999,5953.570871718902
62,21.042416602317463,20.207399266118486,20.315655612424344,19.378836301708652,1089.3882562000001,0.0,-10.6,21.11,21.11,0.726127748,5861.097842674871,4.2532323750000005,30434.25773395458,0.7278445889999999,6074.71188859823,0.662112196,5782.1147149218505,5.063843544,37140.826859437424,0.6586932679999999,5953.489772026658
63,21.042587154492054,20.206065383422835,20.31341055555229,19.377582344207624,1089.3882562000001,0.0,-10.6,21.11,21.11,0.726411768,5865.220024051172,4.257460968,30498.199349940754,0.7280555870000001,6077.888878010279,0.662422261,5787.050375609179,5.063843544,37140.20864521552,0.6586932679999999,5953.52420862193
64,21.042577361799736,20.204561649787752,20.311186161563747,19.376023039716152,1089.3882562000001,0.0,-10.6,21.11,21.11,0.726680708,5869.120524007281,4.261254606,30555.587898766953,0.728235941,6080.604529392704,0.662701552,5791.497438675846,5.063843544,37139.93622795327,0.6586932679999999,5953.6612602296045
65,21.042545710363687,20.203089311489435,20.30898189806085,19.374366935761323,1089.3882562000001,0.0,-10.6,21.11,21.11,0.7268711370000001,5871.877939390451,4.263638983,30591.67525379906,0.7283534110000001,6082.36698684848,0.662921164,5794.989189306261,5.063843544,37139.82760697508,0.6586932679999999,5953.881646887459
66,21.04233950574942,20.20153166316471,20.306797120165264,19.372635584087526,1089.3882562000001,0.0,-10.6,21.11,21.11,0.727141186,5875.800202667015,4.267542621,30650.825790384046,0.72855253,6085.365341278406,0.663217983,5799.716961332689,5.063843544,37139.99771642105,0.6586932679999999,5954.013827529349
67,21.04183869793454,20.19999621360014,20.304664008016353,19.370941247793365,1089.3882562000001,0.0,-10.6,21.11,21.11,0.727427093,5879.949963199876,4.271650924,30713.118141255738,0.728756445,6088.434004663347,0.663517205,5804.481868068439,5.063843544,37140.66734399608,0.6586932679999999,5954.290445522379
68,21.041390072669383,20.198372007840522,20.302521669802193,19.36912087004394,1089.3882562000001,0.0,-10.6,21.11,21.11,0.727628512,5882.869667098324,4.274171974,30751.317242293426,0.72888184,6090.317064540418,0.663743038,5808.076082002415,5.063843544,37141.468164265374,0.6586932679999999,5954.6016738040325
69,21.041158505790428,20.196719819225287,20.300374297685444,19.36719647949353,1089.3882562000001,0.0,-10.6,21.11,21.11,0.727869942,5886.3726229803615,4.277372710000001,30799.839559499833,0.729039171,6092.687326515876,0.66399813,5812.143386305377,5.063843544,37141.99142161303,0.6586932679999999,5954.847019441573
70,21.040766809538724,20.195219365736907,20.29826439554577,19.365349029970123,1089.3882562000001,0.0,-10.6,21.11,21.11,0.7281521,5890.474685873441,4.281378458,30860.65773875137,0.729254479,6095.934087267273,0.664308485,5817.09504859892,5.063843544,37142.461968382486,0.6586932679999999,5955.018998517044
71,21.040290534966083,20.19358966311476,20.296163587284404,19.363513460113655,1089.3882562000001,0.0,-10.6,21.11,21.11,0.728420924,5894.380113942673,4.285040954,30916.28507796313,0.729437043,6098.68744866723,0.664586721,5821.535758790578,5.063843544,37143.39778653946,0.6586932679999999,5955.330936675874
72,21.050231371701468,20.222329330162307,20.341253682722186,19.407072981155018,1673.9489342999998,0.0,-10.6,21.11,21.11,0.7201601639999999,5774.5465793133035,4.199657914,29627.780443706935,0.7213870029999999,5977.587526541037,0.657150905,5703.223617239531,5.063843544,37144.265932789254,0.6586932679999999,5955.617130458991
73,21.062025213103844,20.2538005554061,20.386471778508902,19.452107893407053,1673.9489342999998,0.0,-10.6,21.11,21.11,0.7172755749999999,5732.879540302555,4.165034919,29110.37277335745,0.718412275,5933.082197453707,0.654452525,5660.5252520707645,5.063843544,37108.33227978655,0.6586932679999999,5950.408497249646
74,21.069043613132546,20.261247100975194,20.38716336358466,19.45850886684662,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716862793,5726.925858137577,4.161374482,29055.828983360494,0.717959469,5926.320705945122,0.654121367,5655.294962420266,5.063843544,37097.7243948363,0.6586932679999999,5948.942804767163
75,21.076833262258514,20.268339030563375,20.389931318159075,19.46569488721923,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716496564,5721.644710362398,4.156510671,28983.403380031818,0.717491608,5919.33889898506,0.653767239,5649.705421618048,5.063843544,37078.06235462884,0.656725969,5914.438543526263
76,21.081788861167087,20.273907301842492,20.392078369139142,19.4685951458076,1673.9489342999998,0.0,-10.6,21.11,21.11,0.7163467,5719.48468088966,4.154537969,28954.030857450918,0.717281875,5916.208358942985,0.653652719,5647.896508152411,5.063843544,37069.324073673335,0.65557617,5893.019846178886
77,21.087325867790305,20.279208484162023,20.393873232382756,19.4708504596312,1673.9489342999998,0.0,-10.6,21.11,21.11,0.7161777420000001,5717.047608225796,4.151131607,28903.32760253517,0.71700676,5912.107501925669,0.653469194,5645.003408137292,5.063843544,37053.49961435563,0.6547271060000001,5879.148542720028
78,21.091678608946577,20.283943579025152,20.39535539959657,19.47210378707745,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716112071,5716.100913394384,4.149201927,28874.636175765198,0.716868511,5910.046485342176,0.6534141370000001,5644.1354729386385,5.063843544,37044.18955983529,0.654416339,5873.958389866704
79,21.09574423668716,20.288658159979107,20.396564804627115,19.473420093544437,1673.9489342999998,0.0,-10.6,21.11,21.11,0.71611166,5716.094921003492,4.147866307,28854.785509541434,0.716780843,5908.740354731064,0.653247888,5641.513972438203,5.063843544,37034.54464828661,0.654065521,5868.106604830991
80,21.099193770840568,20.292684508838157,20.3975292163237,19.47440363033482,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716082981,5715.682947947854,4.145640203,28821.725455512842,0.716680243,5907.238786531926,0.653204394,5640.826229301325,5.063843544,37028.333664430356,0.653849097,5864.495600063081
81,21.102548957327592,20.296426423118312,20.398276106774084,19.474753021494227,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716213099,5717.558232376493,4.14584009,28824.670492882,0.716710721,5907.695446541026,0.65333796,5642.935659533463,5.063843544,37019.55737478062,0.65381339,5863.90292572506
82,21.107950314329674,20.299945126894446,20.398828359190613,19.474913919362585,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716234694,5717.87029844335,4.143806274,28794.43585760085,0.716653037,5906.837426525443,0.653387489,5643.71930387661,5.063843544,37008.59828776629,0.653709778,5862.178138258759
83,21.109588658432216,20.30344974573672,20.39920721344549,19.47490342110405,1673.9489342999998,0.0,-10.6,21.11,21.11,0.716393672,5720.163971506875,4.14411985,28799.097425777567,0.716734767,5908.054317611728,0.65356687,5646.548102384229,5.063210307,36991.359259353005,0.653738696,5862.658506860615
84,21.110968456267273,20.32193626489115,20.422628212203417,19.491475410408633,2003.4161343,0.0,-10.55,21.11,21.11,0.7065013579999999,5578.117310818926,3.981661827,26422.0450379621,0.70674488,5764.250461741095,0.644230892,5503.968515465764,4.884330489,34409.129396334145,0.644831575,5718.764844844229
85,21.110993175843152,20.34050933952854,20.44652797540647,19.508223078531255,2003.4161343,0.0,-10.5,21.11,21.11,0.7022696479999999,5517.708832524702,3.913300199,25430.287858890748,0.702600816,5703.346345388503,0.6403915889999999,5444.270508935367,4.798616958,33191.82928792679,0.64096583,5656.176482854833
86,21.110994954408948,20.34536372386839,20.44889152624763,19.509676085577652,2003.4161343,0.0,-10.45,21.11,21.11,0.701438935,5505.885725504133,3.9045363240000004,25305.991293472354,0.701747747,5690.842593636574,0.639657215,5432.883977699164,4.782649325,32966.50638458698,0.64016187,5643.216479299555
87,21.110995362954043,20.350341323943844,20.452122135223966,19.51205320706163,2003.4161343,0.0,-10.4,21.11,21.11,0.7005411429999999,5493.126846618985,3.8942354540000004,25160.179201444018,0.700825935,5677.35073923582,0.63885777,5420.507438844166,4.766260214,32735.74268554069,0.639306619,5629.447669334975
88,21.110995970449267,20.354875758935083,20.454986987095435,19.514090751156484,2003.4161343,0.0,-10.35,21.11,21.11,0.699770832,5482.1836621854545,3.885921108,25042.722913007514,0.700029417,5665.696618129611,0.638176564,5409.9641178243555,4.75224647,32538.867477702646,0.638562505,5617.474968361125
89,21.110992013720026,20.36595326979323,20.470679835776643,19.550878604508465,2003.4161343,32.0,-10.3,21.11,21.11,0.693293285,5390.341586126043,3.826597379,24210.406152452615,0.6965089529999999,5614.229729534033,0.624690587,5202.273367315328,4.724375520000001,32148.505650251285,0.627471884,5443.79092321076
90,21.110987030142745,20.383072435423454,20.4998855497608,19.62632524559611,2003.4161343,66.33333333,-10.25,21.11,21.11,0.6865899289999999,5295.829014344965,3.754813209,23216.337371961174,0.694331496,5582.468642240617,0.607120375,4935.671510203206,4.704393077000001,31869.596802432603,0.614041452,5232.01506126571
91,21.11100119954348,20.402445102793077,20.53453554518399,19.716648374289647,2003.4161343,100.66666667,-10.2,21.11,21.11,0.678582779,5183.669773664752,2.674711254,22617.910157076865,0.692068363,5549.519330799109,0.459920416,4693.873684700633,4.684538523,31593.227628956534,0.59815519,4985.011858539187
92,21.110987381145602,20.42337555956936,20.571600708825223,19.808064296390825,2003.4161343,135.0,-10.15,21.11,21.11,0.671227845,5081.3732976903675,2.623199402,21534.337109067907,0.689879581,5517.721308504825,0.44552354299999997,4418.584298002097,4.664948609,31321.29459125366,0.58435337,4773.658350145996
