,t1,w0,w1,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2
14,21.110982428847766,19.583083822019105,20.511676351898853,615.0303691,0.0,-12.075,21.11,21.11,0.206730147,1724.2287519743995,0.935146641,7370.02428138924,0.20798210000000003,1797.4757613708
15,21.110968830719422,19.567636771409788,20.50465184560318,615.0303691,0.0,-12.03333333,21.11,21.11,0.20700759600000002,1729.1594149704006,0.9371066739999999,7398.703621932945,0.20822758800000002,1802.2601603579997
16,21.110987678789986,19.553283872006514,20.4980761122102,615.0303691,0.0,-11.99166667,21.11,21.11,0.207242284,1733.8519940952006,0.9388681319999999,7424.50822776325,0.208428737,1803.3939066779992
17,21.11098025089907,19.539964998043345,20.491865879550392,615.0303691,0.0,-11.95,21.11,21.11,0.207440013,1734.972661716001,0.9404494250000001,7447.733132094984,0.20859928100000003,1807.7649564366004
18,21.110984125733818,19.527621246847254,20.48593942460051,615.0303691,0.0,-11.90833333,21.11,21.11,0.20760595899999998,1739.2846739100014,0.9418554539999999,7468.383708867948,0.208722662,1808.4586802184
19,21.110986797591405,19.51619179052891,20.480334635678997,615.0303691,0.0,-11.86666667,21.11,21.11,0.207728181,1739.9708618670008,0.942978086,7484.875323315785,0.20881547100000003,1808.9773511417995
20,21.11097077298089,19.50561551604278,20.475070623267637,615.0303691,0.0,-11.825,21.11,21.11,0.20783486899999998,1740.5753792700002,0.9440674450000001,7500.917119839142,0.208898406,1809.4449437946005
21,21.110986247756227,19.495836178261754,20.470072941035802,615.0303691,0.0,-11.78333333,21.11,21.11,0.207925926,1741.0811513969995,0.9450712250000001,7515.669558493105,0.20895536,1813.1640568608
22,21.110969932516944,19.48679974739535,20.465328076624,615.0303691,0.0,-11.74166667,21.11,21.11,0.20799299300000001,1744.8403756392004,0.945957741,7528.736756409391,0.209001446,1813.4213636615996
23,21.110971378826967,19.478454775721488,20.460830941122538,615.0303691,0.0,-11.7,21.11,21.11,0.208046533,1745.1327049127992,0.94675222,7540.416169396202,0.20893884399999998,1811.4862190879996
24,21.11096540207827,19.468530833527442,20.44595866888599,544.7020997,0.0,-11.65,21.11,21.11,0.208395169,1750.5046615979995,0.949064721,7574.576981609564,0.20926703,1816.879268295
25,21.110955576035845,19.458121251341723,20.431351413392534,544.7020997,0.0,-11.6,21.11,21.11,0.20848501300000002,1751.0116552697993,0.9499914150000001,7588.262806182265,0.209337459,1817.2993684481992
26,21.110945600185527,19.44958309264282,20.42702604624905,544.7020997,0.0,-11.55,21.11,21.11,0.20850878100000003,1751.132272197,0.950619457,7597.49902944091,0.20934245899999998,1817.3130104766003
27,21.110937271020955,19.441794715991247,20.422378728211644,544.7020997,0.0,-11.5,21.11,21.11,0.20850351100000003,1751.0927918021996,0.95111015,7604.730984918961,0.209317478,1817.1513186372006
28,21.11095448608492,19.434626067538396,20.418086866156766,544.7020997,0.0,-11.45,21.11,21.11,0.20848123699999999,1750.9552488119996,0.9515035289999999,7610.5208879463635,0.20927836100000002,1816.9025676438
29,21.110937054581612,19.428053413517304,20.413970255154737,544.7020997,0.0,-11.4,21.11,21.11,0.208440978,1750.7180255334001,0.9518027539999999,7614.92992891837,0.209218714,1816.5328203203992
30,21.110953972048772,19.422029387564937,20.410012918218168,544.7020997,0.0,-11.35,21.11,21.11,0.208376215,1750.3373769419995,0.9519087709999999,7616.462959066919,0.20913810100000002,1816.0321932479987
31,21.110936275384955,19.41651880333654,20.406328876038,544.7020997,0.0,-11.3,21.11,21.11,0.208306127,1746.5447527415997,0.952014284,7618.0025107599195,0.20904936300000002,1815.4860173814004
32,21.11096375311882,19.41149258520782,20.402980925306757,544.7020997,0.0,-11.25,21.11,21.11,0.208234427,1746.1240060319994,0.9521103069999999,7619.3837491783215,0.20896332600000003,1811.5457524416006
33,21.11096701462035,19.40688501809527,20.3996361639868,544.7020997,0.0,-11.2,21.11,21.11,0.208151924,1745.6470334856,0.9521596050000001,7620.095090572269,0.20895164100000002,1813.0256447183995
34,21.110947901436514,19.402650454721403,20.396289307840885,544.7020997,0.0,-11.15,21.11,21.11,0.20806180500000002,1745.1226816127999,0.9521562239999999,7620.009454365708,0.20884576,1808.9979046649999
35,21.110976553534922,19.398780816927268,20.393250929249835,544.7020997,0.0,-11.1,21.11,21.11,0.207966313,1744.5664285559994,0.9520890359999999,7618.973912747798,0.20872857600000003,1808.3158470594003
36,21.11098189297018,19.394981872533034,20.38973040542946,544.7020997,0.0,-11.1,21.11,21.11,0.20809880600000003,1745.3160608688006,0.9531138239999999,7634.138286617003,0.208825397,1808.8636287833997
37,21.110984983002403,19.391120861833112,20.385771247920253,544.7020997,0.0,-11.1,21.11,21.11,0.208238219,1746.1058774040007,0.954189998,7650.078177579953,0.20893403500000002,1812.8854584623996
38,21.11095381719215,19.387337025362555,20.38196752051315,544.7020997,0.0,-11.1,21.11,21.11,0.208378247,1750.2876475391997,0.955266325,7666.0436664535055,0.20895979399999998,1811.474258344799
39,21.11093522131194,19.383619800426235,20.37822847634069,544.7020997,0.0,-11.1,21.11,21.11,0.20851943100000003,1751.0924878062006,0.956335599,7681.917495138107,0.20907379999999998,1815.5701126289996
40,21.110921385704767,19.379959675966376,20.3745582808181,544.7020997,0.0,-11.1,21.11,21.11,0.208663958,1751.912358504,0.957405192,7697.7895587959765,0.209188629,1816.2601006368004
41,21.11095287146202,19.37635618670376,20.370958345269234,544.7020997,0.0,-11.1,21.11,21.11,0.208791547,1756.0224624684001,0.9583346739999999,7711.577927580305,0.209288764,1816.8570501899987
42,21.11093577829152,19.372805344548258,20.36739604287408,544.7020997,0.0,-11.1,21.11,21.11,0.208924069,1756.7785204536005,0.959305588,7726.018073208757,0.20939027100000002,1820.8798124327993
43,21.11097235230988,19.369303601050976,20.363884595841483,544.7020997,0.0,-11.1,21.11,21.11,0.20914934899999998,1759.5168328667994,0.9603322419999999,7741.288566846342,0.209503299,1821.5615899907996
44,21.11094121059027,19.365849742391667,20.36042192470093,544.7020997,0.0,-11.1,21.11,21.11,0.209289317,1760.2966875647992,0.961324473,7756.048918272734,0.20960303600000002,1822.1606485991997
45,21.110982807456484,19.362440490118246,20.35700464872357,544.7020997,0.0,-11.1,21.11,21.11,0.209418443,1764.4159234673998,0.962362686,7771.501169153174,0.209726883,1822.9058816975994
46,21.110973644342103,19.359074808264666,20.35363758206922,544.7020997,0.0,-11.1,21.11,21.11,0.209555756,1765.1871236286001,0.963307523,7785.58651386018,0.20982765,1826.9298797820002
47,21.11096328638215,19.355751667798522,20.350314524288518,544.7020997,0.0,-11.1,21.11,21.11,0.209682087,1765.8948109572004,0.964183416,7798.653989482884,0.209923407,1827.511295526
48,21.110983000436793,19.352614412240744,20.34740392067015,544.7020997,0.0,-11.05833333,21.11,21.11,0.209661724,1765.7739584856004,0.964380876,7801.5716042798485,0.20989152100000003,1827.3073488179996
49,21.110973284527642,19.349730977568555,20.344867626263646,544.7020997,0.0,-11.01666667,21.11,21.11,0.20949885399999998,1764.8508437027995,0.963308563,7785.542767138479,0.209700783,1822.7255673059994
50,21.110962439696937,19.347007268807783,20.342368519088257,544.7020997,0.0,-10.975,21.11,21.11,0.209468541,1764.6756357384,0.963422451,7787.236122922108,0.20965172,1822.4244781344
51,21.110978658760153,19.34442538515926,20.33994205405784,544.7020997,0.0,-10.93333333,21.11,21.11,0.20943159600000003,1764.4628937978,0.963563245,7789.320854157269,0.20959616100000003,1822.0797149183998
52,21.11097267357133,19.34198374948788,20.337570018053682,544.7020997,0.0,-10.89166667,21.11,21.11,0.20937630100000001,1764.1472391395994,0.963486548,7788.164486999973,0.20952118100000003,1821.6191155680006
53,21.110978481454875,19.33967063642632,20.335241659537797,544.7020997,0.0,-10.85,21.11,21.11,0.209334873,1760.5106012592,0.963517178,7788.607627594885,0.20945732800000003,1821.2251498055994
54,21.110972313202673,19.337473333326464,20.332974772289177,544.7020997,0.0,-10.80833333,21.11,21.11,0.20929265300000002,1760.2690269864,0.9636229169999999,7790.177205495996,0.209396784,1820.8531589975996
55,21.110938568980348,19.33538855889335,20.330764485713157,544.7020997,0.0,-10.76666667,21.11,21.11,0.209259167,1760.0752680504004,0.9636544669999999,7790.634101471992,0.209322229,1816.9852145172
56,21.110977684740664,19.333405062777278,20.328603899474313,544.7020997,0.0,-10.725,21.11,21.11,0.209189703,1759.6782884940005,0.9636165739999999,7790.054745346092,0.20926250100000002,1816.6176901236006
57,21.110960848916083,19.33151552117543,20.326502539907523,544.7020997,0.0,-10.68333333,21.11,21.11,0.20913456800000002,1759.3653545411998,0.963524661,7788.675359801256,0.20917053600000002,1816.0560074747998
58,21.110952390963416,19.32971718980652,20.324438378188393,544.7020997,0.0,-10.64166667,21.11,21.11,0.208991175,1757.0858935728002,0.9635152300000001,7788.524263954017,0.20910424300000002,1815.6494911464
59,21.110949160772265,19.32800023936937,20.322415718254206,544.7020997,0.0,-10.6,21.11,21.11,0.20894617899999998,1756.8250326059997,0.963489901,7788.128549164751,0.20903105600000002,1815.1983953375998
60,21.110948284284294,19.326286783278224,20.32024745991508,544.7020997,0.0,-10.6,21.11,21.11,0.20899743,1757.1130581144,0.9640606789999999,7796.634067630933,0.209064193,1815.3934870890002
61,21.110949598729963,19.324539643072214,20.317927683013252,544.7020997,0.0,-10.6,21.11,21.11,0.208901077,1756.5550689288004,0.963242178,7784.395487649181,0.208949952,1811.2883473271993
62,21.11096236827255,19.322796347917997,20.315655612424344,544.7020997,0.0,-10.6,21.11,21.11,0.20895422100000002,1756.856770258799,0.963756124,7792.064865795647,0.208983512,1811.4883641119993
63,21.11096441853293,19.321056732501003,20.31341055555229,544.7020997,0.0,-10.6,21.11,21.11,0.209077802,1758.5343145020006,0.9643512069999999,7800.953683858262,0.20902477600000002,1815.1431601211996
64,21.110981487770836,19.319318266438525,20.311186161563747,544.7020997,0.0,-10.6,21.11,21.11,0.20915518100000002,1759.4571148224004,0.9649056169999999,7809.235184248441,0.209065718,1815.3891016716
65,21.110981273206527,19.317580193479973,20.30898189806085,544.7020997,0.0,-10.6,21.11,21.11,0.20919505100000002,1759.6788846084005,0.965291843,7815.005324263104,0.20908680699999999,1815.5137267721996
66,21.110971226201624,19.31584184178319,20.306797120165264,544.7020997,0.0,-10.6,21.11,21.11,0.20925877899999998,1760.0362116791996,0.9658609739999999,7823.515521757391,0.209127372,1815.7598697966007
67,21.11097040116396,19.314106129714105,20.304664008016353,544.7020997,0.0,-10.6,21.11,21.11,0.20932363899999998,1760.3991757296,0.966464334,7832.539102294857,0.20917508,1816.0479194130003
68,21.110969963548733,19.31236837339628,20.302521669802193,544.7020997,0.0,-10.6,21.11,21.11,0.209368907,1764.0504560196007,0.9668783519999999,7838.7313313837085,0.20920200600000002,1816.2085658261992
69,21.11098152943126,19.310627878106377,20.300374297685444,544.7020997,0.0,-10.6,21.11,21.11,0.20942158300000002,1764.3467998296003,0.9673804169999999,7846.241415328948,0.209240182,1816.4372343390005
70,21.110971259339323,19.308889870824043,20.29826439554577,544.7020997,0.0,-10.6,21.11,21.11,0.209490699,1764.7354603493998,0.967973189,7855.116187017551,0.209285518,1816.7124478230005
71,21.110981563332302,19.307152087540263,20.296163587284404,544.7020997,0.0,-10.6,21.11,21.11,0.20955035800000002,1765.0711887857997,0.96853431,7863.517206487319,0.209331768,1816.9913863374002
72,21.110949973481,19.315632226985585,20.341253682722186,836.9958954000001,0.0,-10.6,21.11,21.11,0.20771808600000002,1739.600856924,0.958442335,7712.818257459362,0.207698369,1792.0439482176005
73,21.110986359958993,19.329241063935328,20.386471778508902,836.9958954000001,0.0,-10.6,21.11,21.11,0.206966483,1728.5635064754003,0.953630738,7641.298561182578,0.20691974100000002,1780.7945075087994
74,21.11097155208508,19.337011163613912,20.38716336358466,836.9958954000001,0.0,-10.6,21.11,21.11,0.206753409,1723.9809592320007,0.952646818,7626.704613770257,0.206697442,1776.1359561749991
75,21.11098411120965,19.34380361950196,20.389931318159075,836.9958954000001,0.0,-10.6,21.11,21.11,0.206598609,1723.0990242816008,0.9518284939999999,7614.579255990424,0.206513817,1775.0837345850007
76,21.110972188679508,19.350027877431316,20.392078369139142,836.9958954000001,0.0,-10.6,21.11,21.11,0.20650438100000001,1722.5622994944003,0.9514353139999999,7608.756476840572,0.206407685,1771.0945394688001
77,21.110987250335327,19.355564253239866,20.393873232382756,836.9958954000001,0.0,-10.6,21.11,21.11,0.206436211,1718.8095672594002,0.951055884,7603.140759832433,0.206308039,1770.5246180999998
78,21.110984634476782,19.3604421843263,20.39535539959657,836.9958954000001,0.0,-10.6,21.11,21.11,0.206386322,1718.5256765082001,0.9508330669999999,7599.8453659793995,0.206242113,1770.1470158399993
79,21.110987422474114,19.36471773724533,20.396564804627115,836.9958954000001,0.0,-10.6,21.11,21.11,0.206374379,1718.4576333834004,0.9508045639999999,7599.429814447121,0.206203794,1769.9276907143997
80,21.11098041217494,19.368441548016417,20.3975292163237,836.9958954000001,0.0,-10.6,21.11,21.11,0.206342637,1718.277509255999,0.9506221739999999,7596.73443569227,0.20615638100000003,1769.6552690879996
81,21.11098741596594,19.371660238269246,20.398276106774084,836.9958954000001,0.0,-10.6,21.11,21.11,0.206369569,1718.4305719476,0.9508381100000001,7599.940023271569,0.20615328100000002,1769.6381820767995
82,21.110987919992883,19.374418838286815,20.398828359190613,836.9958954000001,0.0,-10.6,21.11,21.11,0.206354855,1718.3470010657998,0.9507258819999999,7598.289702585473,0.206120611,1769.4513957791994
83,21.110980348625805,19.376758153388465,20.39920721344549,836.9958954000001,0.0,-10.6,21.11,21.11,0.20639247600000002,1718.5616596973991,0.950984225,7602.124243278315,0.206134722,1769.5317227783996
84,21.110928787473746,19.38376739391744,20.422628212203417,1001.7407914,0.0,-10.55,21.11,21.11,0.204047904,1685.165935341,0.931537486,7315.829191485903,0.203758758,1734.2030959428005
85,21.110967931430277,19.39316863202498,20.44652797540647,1001.7407914,0.0,-10.5,21.11,21.11,0.202986177,1669.1825733743997,0.922857038,7189.217292123391,0.202716993,1718.1351129809993
86,21.110975950654513,19.399660016076552,20.44889152624763,1001.7407914,0.0,-10.45,21.11,21.11,0.20272519100000003,1664.3927538251999,0.9212974589999999,7166.564289907689,0.20245181,1713.2682743316007
87,21.110980458241194,19.40555006217216,20.452122135223966,1001.7407914,0.0,-10.4,21.11,21.11,0.20246440000000002,1662.9315068646004,0.919695501,7143.363215304861,0.202186387,1708.4084192783996
88,21.110980917839225,19.41104534928264,20.454986987095435,1001.7407914,0.0,-10.35,21.11,21.11,0.20224377300000002,1658.3767851000002,0.9184148839999999,7124.827402115755,0.201960529,1707.1074911898004
89,21.110984862742132,19.42150527357775,20.470679835776643,1001.7407914,32.0,-10.3,21.11,21.11,0.20076738800000002,1636.8659338752,0.9064720559999999,6952.452599880296,0.201142842,1692.4257452340005
90,21.111037627832747,19.44060676395251,20.4998855497608,1001.7407914,66.33333333,-10.25,21.11,21.11,0.19919602,1614.9229328232004,0.699674023,6849.262923157541,0.200596395,1685.9673290124001
91,21.110970122895175,19.467923669093228,20.53453554518399,1001.7407914,100.66666667,-10.2,21.11,21.11,0.19729878600000003,1588.0122868764004,0.68480351,6573.72203657954,0.20001327,1676.0005244892004
92,21.11097362292439,19.50267083725443,20.571600708825223,1001.7407914,135.0,-10.15,21.11,21.11,0.195492855,1561.7673864072008,0.670843723,6315.27545279126,0.199435985,1669.3906679603997
93,21.110977808778312,19.54381990438358,20.608320661906088,1001.7407914,169.33333333,-10.1,21.11,21.11,0.193608072,1535.2433964503998,0.6559609409999999,6043.428350411272,0.19885735300000001,1659.4893645119994
94,21.110968586453463,19.59273702317522,20.64917203138105,1001.7407914,203.66666667,-10.05,21.11,21.11,0.19158060899999999,1504.8980954532,0.6397082799999999,5751.046382407368,0.19822513,1649.2995496404005
95,21.111009508376213,19.649145580815134,20.692222964526756,1001.7407914,238.0,-10.0,21.11,21.11,0.18957395600000002,1478.0500450716002,0.623697498,5465.382311124668,0.19759856100000003,1642.4431744896003
96,21.110996232610518,19.720594489865025,20.778746289783143,1342.0553229,272.33333333,-9.908333333,21.11,21.11,0.14274200199999998,1425.1488131034,0.584512079,4794.504691027365,0.19352522100000003,1580.2832923793999
97,21.11101797547124,19.804398727854707,20.876807265273758,1342.0553229,306.66666667,-9.816666667,21.11,21.11,0.140194555,1377.0225046368007,0.404201802,4476.305481334678,0.19164290100000003,1553.6005610664006
98,21.110968225797343,19.89147252505954,20.93788110478695,1342.0553229,341.0,-9.725,21.11,21.11,0.138346264,1345.1556444480004,0.39117296300000004,4160.778551805567,0.19060456399999998,1538.183724441
99,21.111007182545166,19.984824547798976,20.994947582536646,1342.0553229,375.33333333,-9.633333333,21.11,21.11,0.136543765,1311.1685709359995,0.378418139,3856.6276017509635,0.189660054,1523.3421825047997
100,21.11100278375728,20.08593095112305,21.05439600732631,1342.0553229,409.66666667,-9.541666667000001,21.11,21.11,0.13468064800000001,1279.7453088000016,0.365165766,3549.844465206991,0.188680152,1511.5320812256005
101,21.1109990187974,20.1951929313133,21.116260918367928,1342.0553229,444.0,-9.45,21.11,21.11,0.132801582,1245.8343894191999,0.35198737599999996,3252.995902575704,0.187714018,1496.6640921540013
102,21.110938277754197,20.30836850188697,21.173551804871163,1342.0553229,461.8333333,-9.358333333,21.11,21.11,0.13124106800000002,1216.9757355210004,0.340378982,2999.2519310888433,0.186865117,1485.6464330694
103,21.110973147232755,20.42321400186437,21.22549634457674,1342.0553229,479.66666669999995,-9.266666667,21.11,21.11,0.1296897,1191.0040683786,0.32885166499999996,2753.081288709114,0.185998073,1471.4104617576004
104,21.111001830865455,20.542419963422887,21.277666160758816,1342.0553229,497.5,-9.175,21.11,21.11,0.128203183,1164.0316215864002,0.317868519,2525.227904882984,0.185159652,1460.5111785599993
105,21.111003665582547,20.66669303298277,21.32943573843548,1342.0553229,515.3333333,-9.083333332999999,21.11,21.11,0.126665426,1138.4329148388006,0.306563567,2297.571776111808,0.184291785,1446.3540376782007
106,21.1110026904947,20.796157197981934,21.381065929622462,1342.0553229,533.1666667,-8.991666667,21.11,21.11,0.125166718,1113.2890673520005,0.295248968,2077.780340674904,0.183447161,1435.4891229168006
107,21.111024837355238,20.926836219123256,21.432604774511514,1342.0553229,551.0,-8.9,21.11,21.11,0.12359644900000001,1085.3594934629998,0.28202519000000004,1830.8046728652193,0.14187840499999999,1447.7066172324003
108,20.58633364057629,21.04089799069372,21.41266274107268,782.1356225,568.8333333,-8.716666667,18.889,23.333000000000002,0.0181,0.0,0.116545241,0.0,0.0181,0.0
109,19.67168813578873,21.114627723255687,21.315424938695998,782.1356225,586.6666667,-8.533333333,18.889,23.333000000000002,0.038500000000000006,132.8091821279997,0.116545241,0.0,0.066,673.6166178209995
110,19.615351263509645,21.16568679260278,21.25607166820958,782.1356225,604.5,-8.35,18.889,23.333000000000002,0.0406,148.82971208700005,0.116545241,0.0,0.0799,564.7077137520004
111,19.58284382961106,21.228903894706484,21.26744628226761,782.1356225,622.3333332999999,-8.166666667000001,18.889,23.333000000000002,0.0518,366.81040915259985,0.116545241,0.0,0.0687,738.8392271946004
112,19.577382518681574,21.301285965735243,21.305266014090517,782.1356225,640.1666667000001,-7.983333332999999,18.889,23.333000000000002,0.0542,415.38319459559995,0.116545241,0.0,0.0694,755.4834630588001
113,19.592311796184454,21.375421509145152,21.344990935059023,782.1356225,658.0,-7.8,18.889,23.333000000000002,0.054099999999999995,414.02016717599963,0.116545241,0.0,0.0699,769.1425418627995
114,19.613777192792316,21.451494318748885,21.387386649762284,782.1356225,667.1666667000001,-7.6166666670000005,18.889,23.333000000000002,0.054000000000000006,411.43062271500025,0.116545241,0.0,0.0704,778.1834802545998
115,19.643516473227812,21.527558919992575,21.428895758812175,782.1356225,676.3333332999999,-7.433333332999999,18.889,23.333000000000002,0.0538,406.8688133831996,0.116545241,0.0,0.0707,786.493041012
116,19.6763248065594,21.605430564431238,21.471947522155045,782.1356225,685.5,-7.25,18.889,23.333000000000002,0.0534,400.190584164,0.116545241,0.0,0.0709,792.2741753051994
117,19.71055540906905,21.685146528906333,21.516580062654313,782.1356225,694.6666667000001,-7.066666667000001,18.889,23.333000000000002,0.05310000000000001,393.2983809006001,0.116545241,0.0,0.0711,797.6484364800007
118,19.754277183228073,21.765777845520454,21.56019166685391,782.1356225,703.8333332999999,-6.8833333329999995,18.889,23.333000000000002,0.05260000000000001,386.0622730272004,0.116545241,0.0,0.0713,800.5771069002004
119,19.827403738756882,21.84938692498799,21.608706053467508,782.1356225,713.0,-6.7,18.889,23.333000000000002,0.052199999999999996,377.09151127199993,0.116545241,0.0,0.0714,801.4637572578005
120,19.785882126457796,21.92560323377782,21.601517532181713,272.43993428,722.1666667000001,-6.558333332999999,18.889,23.333000000000002,0.0556,443.0977272666,0.116545241,0.0,0.0746,882.0012895343993
121,19.78997115702529,21.99175595291806,21.57337457347416,272.43993428,731.3333332999999,-6.416666667,18.889,23.333000000000002,0.0556,443.17238191380045,0.116545241,0.0,0.0751,894.5749377473994
122,19.813307905907962,22.06083232600293,21.59210353145809,272.43993428,740.5,-6.275,18.889,23.333000000000002,0.055099999999999996,433.6660289430002,0.116545241,0.0,0.0753,897.5795712492
123,19.858584307359266,22.135020929735287,21.623734936396094,272.43993428,749.6666667000001,-6.1333333329999995,18.889,23.333000000000002,0.054599999999999996,422.48102148000044,0.116545241,0.0,0.0753,900.1584941957996
124,19.88769743966237,22.213493894850753,21.66214071680289,272.43993428,758.8333332999999,-5.9916666670000005,18.889,23.333000000000002,0.054000000000000006,411.3411210719995,0.116545241,0.0,0.0753,900.191686149
125,19.936571185514023,22.294627467688606,21.70120990158829,272.43993428,768.0,-5.85,18.889,23.333000000000002,0.0533,399.4296569339997,0.116545241,0.0,0.0753,900.0886535549996
126,19.97235568090115,22.36916106242738,21.733064474159423,272.43993428,759.4166666299999,-5.708333333,18.889,23.333000000000002,0.0529,391.43642362860015,0.116545241,0.0,0.0752,894.8657515979993
127,20.03083078984746,22.43660803180102,21.761705931830654,272.43993428,750.8333333700001,-5.566666667000001,18.889,23.333000000000002,0.052500000000000005,384.18428055419963,0.116545241,0.0,0.075,891.285909696
128,20.073378004466054,22.501926466170005,21.791758306779187,272.43993428,742.25,-5.425,18.889,23.333000000000002,0.052199999999999996,377.00530929600023,0.116545241,0.0,0.0748,885.4895743176007
129,20.10974076846774,22.562662691134804,21.817945656225344,272.43993428,733.6666665999999,-5.283333333,18.889,23.333000000000002,0.0518,371.7643677552002,0.116545241,0.0,0.0745,879.5574502343994
130,20.14229883801324,22.617536659278763,21.839543430274723,272.43993428,725.0833334000001,-5.141666667,18.889,23.333000000000002,0.051500000000000004,365.40461033999964,0.116545241,0.0,0.0743,873.3529249955994
131,20.161789285816077,22.66749075761227,21.858878667876855,272.43993428,716.5,-5.0,18.889,23.333000000000002,0.051199999999999996,359.11336460159976,0.116545241,0.0,0.074,865.1143130616
132,20.18714335418401,22.713621079918564,21.876060872530772,260.26209209,707.9166665999999,-4.858333333,18.889,23.333000000000002,0.051000000000000004,354.6977590800009,0.116545241,0.0,0.0737,859.0651556381998
133,20.203795990746254,22.754303589184868,21.889406620811453,260.26209209,699.3333334000001,-4.716666667,18.889,23.333000000000002,0.0509,354.34028712600036,0.116545241,0.0,0.0735,855.7567737263994
134,20.21572106371054,22.78848295318413,21.895856244607803,260.26209209,690.75,-4.575,18.889,23.333000000000002,0.051000000000000004,356.2845644358003,0.116545241,0.0,0.0734,852.9913963998004
135,20.233062008824476,22.817857648858418,21.901324698238312,260.26209209,682.1666665999999,-4.433333333,18.889,23.333000000000002,0.0508,352.1357431367997,0.116545241,0.0,0.0731,846.6906989519994
136,20.24892561114464,22.842706753555213,21.911586570840125,260.26209209,673.5833333999999,-4.291666667,18.889,23.333000000000002,0.0505,347.8160525615997,0.116545241,0.0,0.0728,838.2506869044003
137,20.266137480646726,22.861666974719462,21.920642725353513,260.26209209,665.0,-4.15,18.889,23.333000000000002,0.0503,343.74330410699974,0.116545241,0.0,0.0725,829.7961979860011
138,20.281183866788467,22.86810382037489,21.917270613973947,260.26209209,636.1666667,-4.008333333,18.889,23.333000000000002,0.050699999999999995,349.9811612472002,0.116545241,0.0,0.0723,823.9761012167997
139,20.278920197417357,22.858816322115004,21.90026346384989,260.26209209,607.3333333,-3.866666667,18.889,23.333000000000002,0.051100000000000007,358.37812053120007,0.116545241,0.0,0.07200000000000001,818.3692198500007
140,20.268102303702076,22.83741548341042,21.877485413165147,260.26209209,578.5,-3.725,18.889,23.333000000000002,0.05160000000000001,367.2031027895999,0.116545241,0.0,0.0718,812.9196915462005
141,20.24750798457806,22.804402712786704,21.849647291624713,260.26209209,549.6666667,-3.583333333,18.889,23.333000000000002,0.05210000000000001,374.79813833699967,0.116545241,0.0,0.0716,809.2044663359982
142,20.210985431403866,22.753523811218756,21.800292687493958,260.26209209,520.8333333,-3.441666667,18.889,23.333000000000002,0.05310000000000001,395.15499959039994,0.116545241,0.0,0.07150000000000001,806.6393438333996
