,t1,w0,w1,w2,i,s,tout,hsp,csp,m0,rh0,m1,rh1,m2,rh2,m3,rh3,m4,rh4,m5,rh5,m6,rh6,m7,rh7,m8,rh8,m9,rh9,m10,rh10,m11,rh11
2217,21.23801303699919,19.335619298924676,20.387945755962246,29.37683361775735,122138.88451040002,0.0,-9.9,21,24,2.261294135,3082.5837322349994,2.207559924,4120.8444249462,0.409365962,6675.566571776969,1.028502405,11473.540772531132,3.794979407,11048.75271989115,1.420351088,1948.5892203624,0.152557902,377.17037949948,0.13210839300000002,1813.0609229040003,0.0961,1019.9256230310002,0.0543,830.3294566223998,1.6716511669999998,9133.877920873865,1.400610284,0.0
2218,21.20777830159265,19.32305267344905,20.29662628691545,29.51010322010863,122138.88451040002,0.0,-9.95,21,24,2.261294135,3224.8253373840002,2.207559924,4262.102980027199,0.409365962,6688.602874650216,1.028502405,11495.784493698138,3.794979407,11475.704904763621,1.420351088,2022.3763328999996,0.152557902,396.51655974,0.13210839300000002,1862.9963710343995,0.0961,1021.9012902210003,0.0543,835.1910756,1.6716511669999998,9353.532549889105,1.5843492609999998,0.0
2219,21.18191795931349,19.311467385830834,20.212679292995105,29.695990721811697,122138.88451040002,0.0,-10.0,21,24,2.261294135,3526.595251741801,2.207559924,4547.6671830324,0.409365962,6705.56197143716,1.028502405,11524.703114509279,3.794979407,12092.721279666319,1.420351088,2201.4946739855995,0.152557902,420.8978790273599,0.13210839300000002,1909.6252478100007,0.0961,1024.4696434980003,0.0543,847.5198203135999,1.6716511669999998,9643.534883208424,1.5459372809999998,0.0
2220,21.195522608375573,19.317137110247696,20.14082496854927,29.813087022162055,122138.88451040002,0.0,-10.0,21,24,2.261294135,1488.5228094407996,2.207559924,2589.3038171489998,0.409365962,6588.516727669693,1.028502405,11324.951871433335,3.794979407,8851.459856296466,1.420351088,1091.0483803296001,0.152557902,293.1617291841,0.13210839300000002,1822.6548525360001,0.0961,1006.7275915830003,0.0543,802.6604229084,1.6716511669999998,8261.340388495004,1.775114219,0.0
2221,21.171010867289972,19.3300351490356,20.077864885552295,29.689118482787432,122138.88451040002,0.0,-10.0,21,24,2.261294135,3074.9623498692,2.207559924,4154.6578070802,0.409365962,6681.514834726192,1.028502405,11483.650973730462,3.794979407,11624.966872745825,1.420351088,2310.6083034216003,0.152557902,406.10126696747994,0.13210839300000002,1939.3690132319998,0.0961,1020.823249635,0.0543,839.6529659028,1.6716511669999998,9522.594046626227,1.581700394,0.0
2222,21.194682430855693,19.33069483821538,20.01765934331762,29.764389270050913,122138.88451040002,0.0,-10.0,21,24,2.261294135,1973.1667235993998,2.207559924,3066.5326927871997,0.409365962,6618.199591352877,1.028502405,11375.593466235348,3.794979407,9874.843009234395,1.420351088,1752.8478401574,0.152557902,336.94651103316,0.13210839300000002,1897.3059814800004,0.0961,1011.2254835549998,0.0543,818.1814862256002,1.6716511669999998,8766.581825339581,1.509579379,0.0
2223,21.183629705248936,19.328379036790825,19.962091587419245,29.75675642196521,122138.88451040002,0.0,-10.0,21,24,2.261294135,2437.4464845359994,2.207559924,3538.175877054,0.409365962,6643.208526521398,1.028502405,11418.216614690726,3.794979407,10753.21174745301,1.420351088,2152.809182475,0.152557902,373.67739372768,0.13210839300000002,1946.7960715350005,0.0961,1015.0107806789999,0.0543,830.0141713500002,1.6716511669999998,9192.470209781748,0.90348232,0.0
2224,21.2418661314875,19.3262092719253,19.910965309139467,29.66073373768548,122138.88451040002,0.0,-10.0,21,24,2.261294135,3746.290308516001,2.207559924,4822.544488507199,0.409365962,6719.72569348911,1.028502405,11548.776808660807,3.794979407,13059.27851224489,1.420351088,3009.4108128000003,0.152557902,466.30915194864014,0.13210839300000002,2046.0402489533992,0.0961,1026.6069890580002,0.0543,864.6330777251998,1.6716511669999998,10227.26367850636,1.222284404,0.0
2225,21.16519418072749,19.324803860273622,19.863824669831317,29.80001211995161,122138.88451040002,0.0,-10.0,21,24,2.261294135,2060.9972470836,2.207559924,3162.2186011500003,0.409365962,6620.321522456976,1.028502405,11379.189786425137,3.794979407,10254.969267985223,1.420351088,1990.4560409915998,0.152557902,355.6029642606,0.13210839300000002,1961.3581213547996,0.0961,1011.5446797960001,0.0543,824.0305675223999,1.6716511669999998,9012.77645886593,2.299536062,0.0
2226,21.15844628248873,19.32344641992641,19.82032493723183,29.868727078271935,122138.88451040002,0.0,-10.0,21,24,2.261294135,2180.9399514839997,2.207559924,3291.0625017269995,0.409365962,6625.744260281689,1.028502405,11388.363323112417,3.794979407,10541.269751838581,1.420351088,2086.7303860829998,0.152557902,367.14569042339986,0.13210839300000002,1985.0909345652003,0.0961,1012.3587474840003,0.0543,827.236500825,1.6716511669999998,9163.172223687507,1.000347383,0.0
2227,21.179433584999042,19.321436240584777,19.780161625857883,29.738093664366843,122138.88451040002,0.0,-10.0,21,24,2.261294135,1161.5502151386,2.207559924,2307.032921844,0.409365962,6572.412437829378,1.028502405,11297.325846066495,3.794979407,8945.196981684381,1.420351088,1414.4732655774,0.152557902,305.6812540992,0.13210839300000002,1947.9274988040002,0.0961,1004.2725397950003,0.0543,810.4133705052,1.6716511669999998,8457.522463087129,2.045182961,0.0
2228,21.18364629066789,19.319060535884677,19.743054005779037,29.58108447296022,122138.88451040002,0.0,-10.0,21,24,2.261294135,1315.3195523328002,2.207559924,2468.3535898854,0.409365962,6582.040276762806,1.028502405,11313.817898058487,3.794979407,9305.202957189727,1.420351088,1530.0847820159997,0.152557902,318.79775357639994,0.13210839300000002,1975.8369993810004,0.0961,1005.7379302950005,0.0543,813.4990858680004,1.6716511669999998,8610.429635765384,1.493222302,0.0
2229,21.211005334576534,19.316432770398865,19.708732095226548,29.56439291633392,122138.88451040002,0.0,-10.0,21,24,2.261294135,1355.3277534719996,2.207559924,2512.6760729237994,0.409365962,6584.0607107933965,1.028502405,11317.241569435188,3.794979407,9401.475718831252,1.420351088,1569.2360008248,0.152557902,324.774303987,0.13210839300000002,1994.5207556316007,0.0961,1006.0418043059999,0.0543,818.0496938124002,1.6716511669999998,8697.323502321386,1.215331106,0.0
2230,21.242471011534377,19.31407934192989,19.676909501088954,29.527295213920596,122138.88451040002,0.0,-10.0,21,24,2.261294135,1142.4942495582002,2.207559924,2297.5203616175995,0.409365962,6572.490560103416,1.028502405,11297.465028447567,3.794979407,9146.333304182419,1.420351088,1423.4210302200004,0.152557902,313.82829699941993,0.13210839300000002,1999.8042608375995,0.0961,1004.2849565700009,0.0543,812.2630602408,1.6716511669999998,8553.88153890524,1.4333754140000001,0.0
2231,21.15490315221508,19.3118444504019,19.64739222372764,29.438594769168194,122138.88451040002,0.0,-10.0,21,24,2.261294135,2312.1269839668003,2.207559924,3431.3141700936,0.409365962,6630.433753243648,1.028502405,11396.399887220112,3.794979407,11050.325147550082,1.420351088,2222.1499780368,0.152557902,390.5133079260001,0.13210839300000002,2069.7936606060002,0.0961,1013.0728576709998,0.0543,838.8561844992001,1.6716511669999998,9469.849725525775,2.216410728,0.0
2232,21.376287475556317,19.355963093226528,19.63558763297502,29.654646372722127,163258.88538780002,0.0,-10.0,21,24,2.261294135,902.8869866679598,2.207559924,2066.7632730948003,0.409365962,6571.854808688271,1.028502405,11296.288449967587,3.794979407,5918.981821523401,1.420351088,0.0,0.152557902,73.189389317226,0.13210839300000002,1817.7412957871995,0.0961,1004.1796243290004,0.0543,535.1297668415999,1.6716511669999998,8304.51956521867,2.6996139039999996,0.0
2233,21.49947709833274,19.407036550907304,19.63450437059239,29.544498687897445,163258.88538780002,0.0,-10.0,21,24,2.261294135,1087.8250542600001,2.207559924,2245.6469208768003,0.409365962,6584.415570815647,1.028502405,11317.744008969792,3.794979407,5846.165503865399,1.420351088,0.0,0.152557902,61.68800671651801,0.13210839300000002,1812.6895497480002,0.0961,1006.0854958769999,0.0543,528.3069619023,1.6716511669999998,8462.49493057651,1.853106696,0.0
