,Unnamed: 0,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
7377,7377,19.859938416,19.8599254697,20.2154524972,13.7166666667,160.666666667,529.95125802,19.8599327683,19.86,19.86,19.86,19.86,0.0268806940714,147.902946911
7378,7378,19.8599467532,19.8599355376,20.2052320796,13.8083333333,151.333333333,529.95125802,19.8599418477,19.86,19.86,19.86,19.86,0.027830112905,156.945284169
7379,7379,19.8599068113,19.8599455156,20.1917017299,13.9,142.0,529.95125802,19.8599238024,19.86,19.86,19.86,19.86,0.0288989135,167.358148827
7380,7380,19.7480463315,19.7857471534,20.1852298059,13.9416666667,132.666666667,567.739570141,19.7480463315,19.68,19.68,19.68,19.68,0.0,0.0
7381,7381,19.681874955,19.6878645182,20.1792260192,13.9833333333,123.333333333,567.739570141,19.681874955,19.68,19.68,19.68,19.68,0.0130602991283,69.8760032321
7382,7382,19.6799923681,19.6801625387,20.1682542315,14.025,114.0,567.739570141,19.6800701007,19.68,19.68,19.68,19.68,0.0274414856547,153.099820452
7383,7383,19.6799474556,19.6799240443,20.1513743441,14.0666666667,104.666666667,567.739570141,19.6799384278,19.68,19.68,19.68,19.68,0.0218109502187,105.783445704
7384,7384,19.6799383044,19.6799402424,20.1299059899,14.1083333333,95.3333333333,567.739570141,19.6799391065,19.68,19.68,19.68,19.68,0.0258471027335,139.935176916
7385,7385,19.679901013,19.6799276547,20.1052818431,14.15,86.0,567.739570141,19.6799123158,19.68,19.68,19.68,19.68,0.0278500521096,158.479338026
7386,7386,19.6799121707,19.6799414383,20.0805880642,14.1916666667,81.5833333333,567.739570141,19.679924749,19.68,19.68,19.68,19.68,0.0291101660999,170.664996194
7387,7387,19.6799209643,19.6799087828,20.0574199072,14.2333333333,77.1666666667,567.739570141,19.6799156727,19.68,19.68,19.68,19.68,0.0301443918168,180.924218122
7388,7388,19.6799275585,19.6799212353,20.0354769932,14.275,72.75,567.739570141,19.6799247811,19.68,19.68,19.68,19.68,0.0310912973325,190.491772946
7389,7389,19.679934253,19.6799317306,20.0140902714,14.3166666667,68.3333333333,567.739570141,19.6799331358,19.68,19.68,19.68,19.68,0.0319562239476,199.441845801
7390,7390,19.6798754999,19.6799400793,19.9927971751,14.3583333333,63.9166666667,567.739570141,19.6799041924,19.68,19.68,19.68,19.68,0.032884888569,209.364872873
7391,7391,19.6798877287,19.6799465002,19.9713870607,14.4,59.5,567.739570141,19.6799138636,19.68,19.68,19.68,19.68,0.0337718117536,219.063804417
7392,7392,19.5449839839,19.5857099761,19.9698121361,14.45,55.0833333333,654.033196661,19.5449839839,19.5,19.5,19.5,19.5,0.0,0.0
7393,7393,19.5014373171,19.5020833528,19.9731399822,14.5,50.6666666667,654.033196661,19.5016434541,19.5,19.5,19.5,19.5,0.0267980172919,158.159152803
7394,7394,19.4999380884,19.4999952989,19.969996124,14.55,46.25,654.033196661,19.4999650941,19.5,19.5,19.5,19.5,0.0298661417238,177.377672459
7395,7395,19.4999424989,19.4999385827,19.9587012591,14.6,41.8333333333,654.033196661,19.4999409112,19.5,19.5,19.5,19.5,0.0262516359944,144.854160427
7396,7396,19.4999137162,19.4999386923,19.9421314434,14.65,37.4166666667,654.033196661,19.4999244005,19.5,19.5,19.5,19.5,0.0291305474242,171.711687451
7397,7397,19.4999257312,19.4999506516,19.9232089864,14.7,33.0,654.033196661,19.4999364961,19.5,19.5,19.5,19.5,0.0303838958043,184.312151596
7398,7398,19.4999342221,19.499917373,19.904508155,14.75,30.5833333333,654.033196661,19.4999269133,19.5,19.5,19.5,19.5,0.0312309777847,193.082606958
7399,7399,19.4998703725,19.499924904,19.8870852102,14.8,28.1666666667,654.033196661,19.4998941245,19.5,19.5,19.5,19.5,0.0319631370922,200.776298349
7400,7400,19.4998775235,19.4999315862,19.8709813323,14.85,25.75,654.033196661,19.4999011411,19.5,19.5,19.5,19.5,0.0325885950318,207.454082565
7401,7401,19.4998849654,19.4999368486,19.8558040293,14.9,23.3333333333,654.033196661,19.4999076955,19.5,19.5,19.5,19.5,0.0331299381964,213.293662632
7402,7402,19.4998914384,19.499940481,19.841217756,14.95,20.9166666667,654.033196661,19.4999129599,19.5,19.5,19.5,19.5,0.0335929540713,218.358060942
7403,7403,19.4998968637,19.4999443684,19.827089939,15.0,18.5,654.033196661,19.4999177445,19.5,19.5,19.5,19.5,0.0340021977101,222.867774689
7404,7404,19.383719129,19.4259987705,19.8616791045,14.9083333333,16.0833333333,852.477069036,19.383719129,19.05,19.05,19.05,19.05,0.0,0.0
7405,7405,19.2302350385,19.3252876907,19.9100355781,14.8166666667,13.6666666667,852.477069036,19.2302350385,19.05,19.05,19.05,19.05,0.0,0.0
7406,7406,19.0927992335,19.2324562886,19.9376098729,14.725,0.0,852.477069036,19.0927992335,19.05,19.05,19.05,19.05,0.0,0.0
7407,7407,19.0510653925,19.1614806954,19.9423914648,14.6333333333,0.0,852.477069036,19.0510653925,19.05,19.05,19.05,19.05,0.010560159385,49.1153570084
7408,7408,19.0499648819,19.1102992083,19.9344103524,14.5416666667,0.0,852.477069036,19.0499648819,19.05,19.05,19.05,19.05,0.00972579353973,42.6023403196
7409,7409,19.0499435913,19.0700432653,19.9220748708,14.45,0.0,852.477069036,19.0499435913,19.05,19.05,19.05,19.05,0.0100615464508,45.1974598251
7410,7410,19.0499400035,19.0503526488,19.9092134126,14.3583333333,0.0,852.477069036,19.0500553977,19.05,19.05,19.05,19.05,0.015898430125,67.3523929024
7411,7411,19.049915368,19.0499368624,19.8966422949,14.2666666667,0.0,852.477069036,19.0499229712,19.05,19.05,19.05,19.05,0.0188028047548,84.6430998541
7412,7412,19.0499292028,19.0499282,19.8841348304,14.175,0.0,852.477069036,19.0499288582,19.05,19.05,19.05,19.05,0.0194445154957,90.3692410746
7413,7413,19.0499401644,19.0499349629,19.8714438001,14.0833333333,0.0,852.477069036,19.0499382178,19.05,19.05,19.05,19.05,0.0212506533237,103.28766269
7414,7414,19.0499482568,19.0499233838,19.8585289173,13.9916666667,0.0,852.477069036,19.049938614,19.05,19.05,19.05,19.05,0.0224880501475,113.057313098
7415,7415,19.0499133137,19.049939888,19.8454695824,13.9,0.0,852.477069036,19.0499238974,19.05,19.05,19.05,19.05,0.0235796244837,122.054242815
7416,7416,19.5769682762,19.5883822219,19.8685053662,13.9,0.0,1360.81465763,19.582593248,19.51,19.51,19.51,19.51,0.0592733230008,434.320912215
7417,7417,19.6393986779,19.7113023412,19.9034663282,13.9,0.0,1360.81465763,19.6393986779,19.51,19.51,19.51,19.51,0.0,0.0
7418,7418,19.5137642878,19.5399653593,19.9335950914,13.9,0.0,1360.81465763,19.5137642878,19.51,19.51,19.51,19.51,0.0162035628154,101.473635806
7419,7419,19.5099762721,19.5109924577,19.9546631758,13.9,0.0,1360.81465763,19.5104512552,19.51,19.51,19.51,19.51,0.047376759196,387.971630202
7420,7420,19.509883598,19.5099574276,19.9689490422,13.9,0.0,1360.81465763,19.5099154065,19.51,19.51,19.51,19.51,0.0321104184101,202.620179556
7421,7421,19.5099059863,19.5099371604,19.9796111236,13.9,0.0,1360.81465763,19.5099192616,19.51,19.51,19.51,19.51,0.0336657553846,219.996495358
7422,7422,19.5099023755,19.5099393962,19.9885898685,13.9,0.0,1360.81465763,19.5099183322,19.51,19.51,19.51,19.51,0.0336363600283,219.305079275
7423,7423,19.5098977701,19.5099367018,19.9966602326,13.9,0.0,1360.81465763,19.509914549,19.51,19.51,19.51,19.51,0.0333020082005,215.605962621
7424,7424,19.5098936007,19.5099339394,20.0040312257,13.9,0.0,1360.81465763,19.5099109773,19.51,19.51,19.51,19.51,0.0330043906717,212.345730233
7425,7425,19.5098899086,19.5099314261,20.010767115,13.9,0.0,1360.81465763,19.5099077836,19.51,19.51,19.51,19.51,0.0327482456931,209.557853619
7426,7426,19.5098866318,19.5099291546,20.0169412431,13.9,0.0,1360.81465763,19.5099049302,19.51,19.51,19.51,19.51,0.0325266581975,207.159178516
7427,7427,19.5098837206,19.5099270999,20.0226461884,13.9,0.0,1360.81465763,19.5099023782,19.51,19.51,19.51,19.51,0.0323339833915,205.083564949
7428,7428,19.5485675591,19.5486668783,20.0582358343,13.8083333333,0.0,1676.71129984,19.5486110655,19.55,19.55,19.55,19.55,0.0348808749381,232.817461516
7429,7429,19.5498939973,19.54987903,20.1053367746,13.7166666667,0.0,1676.71129984,19.5498881151,19.55,19.55,19.55,19.55,0.0245635134875,129.814476673
7430,7430,19.5499189764,19.5499306411,20.1464889849,13.625,0.0,1676.71129984,19.5499238651,19.55,19.55,19.55,19.55,0.0289141971435,169.874344111
7431,7431,19.5499051836,19.5499136858,20.1768069521,13.5333333333,0.0,1676.71129984,19.5499086978,19.55,19.55,19.55,19.55,0.0275389100388,156.595515717
7432,7432,19.5499005199,19.5499086904,20.1979011368,13.4416666667,0.0,1676.71129984,19.5499038914,19.55,19.55,19.55,19.55,0.0272305752786,153.63837622
7433,7433,19.5498975907,19.5499460269,20.2131389871,13.35,0.0,1676.71129984,19.5499175682,19.55,19.55,19.55,19.55,0.0270494887612,151.898767888
7434,7434,19.549895706,19.5499461347,20.22506592,13.2583333333,0.0,1676.71129984,19.5499164942,19.55,19.55,19.55,19.55,0.0269337236443,150.796434707
7435,7435,19.5498946915,19.5499458631,20.2349853142,13.1666666667,0.0,1676.71129984,19.549915792,19.55,19.55,19.55,19.55,0.0268870368707,150.339923661
7436,7436,19.5498944309,19.5499459651,20.2433946788,13.075,0.0,1676.71129984,19.5499156928,19.55,19.55,19.55,19.55,0.0268907603454,150.361228555
7437,7437,19.5499449651,19.5499425429,20.2505337169,12.9833333333,0.0,1676.71129984,19.5499439696,19.55,19.55,19.55,19.55,0.0265770585155,147.452414553
7438,7438,19.5499467025,19.5499430989,20.2565966827,12.8916666667,0.0,1676.71129984,19.5499452195,19.55,19.55,19.55,19.55,0.0266289316825,147.914601353
7439,7439,19.5499474015,19.5499441244,20.2617450786,12.8,0.0,1676.71129984,19.5499460511,19.55,19.55,19.55,19.55,0.0267304956096,148.852446787
7440,7440,19.8263514577,19.8266392472,20.3105518065,12.8,0.0,1937.31006727,19.8264876582,19.84,19.84,19.84,19.84,0.064732201122,650.508815556
7441,7441,19.8396546851,19.8774933333,20.3778953755,12.8,0.0,1937.31006727,19.8396546851,19.84,19.84,19.84,19.84,0.00457567925378,11.1013720234
7442,7442,19.839845623,19.8409521765,20.4384269196,12.8,0.0,1937.31006727,19.8402466904,19.84,19.84,19.84,19.84,0.0330486710233,217.860978193
7443,7443,19.839936803,19.8399326437,20.4844408245,12.8,0.0,1937.31006727,19.839934887,19.84,19.84,19.84,19.84,0.0329310090249,208.379135822
7444,7444,19.8399252083,19.839919228,20.5189501661,12.8,0.0,1937.31006727,19.8399227949,19.84,19.84,19.84,19.84,0.0284066760041,164.71677532
7445,7445,19.8399122588,19.839916414,20.5472700993,12.8,0.0,1937.31006727,19.8399139641,19.84,19.84,19.84,19.84,0.0277339161068,157.620674545
7446,7446,19.8398981746,19.839942406,20.573124367,12.8,0.0,1937.31006727,19.8399161694,19.84,19.84,19.84,19.84,0.0266331147229,147.2477362
7447,7447,19.8399408562,19.8399309081,20.5980844054,12.8,0.0,1937.31006727,19.8399368532,19.84,19.84,19.84,19.84,0.0255722794221,137.572502776
7448,7448,19.8399330264,19.8399166839,20.6225067985,12.8,0.0,1937.31006727,19.8399265215,19.84,19.84,19.84,19.84,0.0245508781699,128.502960216
7449,7449,19.8399229131,19.8399391538,20.6463843278,12.8,0.0,1937.31006727,19.8399292996,19.84,19.84,19.84,19.84,0.0235747685575,120.096997436
7450,7450,19.8399116031,19.8399270147,20.6697232743,12.8,0.0,1937.31006727,19.8399175808,19.84,19.84,19.84,19.84,0.0226113211728,112.053827524
7451,7451,19.8399458144,19.8399119932,20.6926787316,12.8,0.0,1937.31006727,19.8399328884,19.84,19.84,19.84,19.84,0.0216825897191,104.533871876
7452,7452,19.7641921342,19.8060887413,20.7240593758,12.8,0.0,1884.67607314,19.7641921342,19.56,19.56,19.56,19.56,0.0,0.0
7453,7453,19.6674146936,19.7609694165,20.7539358979,12.8,0.0,1884.67607314,19.6674146936,19.56,19.56,19.56,19.56,0.0,0.0
7454,7454,19.5906322385,19.7241487563,20.7767416594,12.8,0.0,1884.67607314,19.5906322385,19.56,19.56,19.56,19.56,0.0,0.0
7455,7455,19.5605953241,19.7004216527,20.7930229162,12.8,0.0,1884.67607314,19.5605953241,19.56,19.56,19.56,19.56,0.00482001552703,12.2409609601
7456,7456,19.5599480562,19.6862979589,20.8055275897,12.8,0.0,1884.67607314,19.5599480562,19.56,19.56,19.56,19.56,0.00554996159277,15.7234161434
7457,7457,19.5599241535,19.6771093234,20.8164501561,12.8,0.0,1884.67607314,19.5599241535,19.56,19.56,19.56,19.56,0.004566152013,11.1285150383
7458,7458,19.5599086926,19.6700215805,20.8268009436,12.8,0.0,1884.67607314,19.5599086926,19.56,19.56,19.56,19.56,0.00561751037569,16.0635148668
7459,7459,19.5599187631,19.6640050178,20.8368204762,12.8,0.0,1884.67607314,19.5599187631,19.56,19.56,19.56,19.56,0.00590195824647,17.5281840808
7460,7460,19.5599264973,19.6587948986,20.8464807842,12.8,0.0,1884.67607314,19.5599264973,19.56,19.56,19.56,19.56,0.00612789211867,18.7296593327
7461,7461,19.5599327916,19.65429185,20.8557435626,12.8,0.0,1884.67607314,19.5599327916,19.56,19.56,19.56,19.56,0.00632818858551,19.8226487066
7462,7462,19.5599091816,19.6503752954,20.8646175402,12.8,0.0,1884.67607314,19.5599091816,19.56,19.56,19.56,19.56,0.00650148249061,20.789179706
7463,7463,19.559914566,19.6469060373,20.8731368346,12.8,0.0,1884.67607314,19.559914566,19.56,19.56,19.56,19.56,0.00666823099925,21.7373425076
7464,7464,19.6370940628,19.6400933592,20.8078156341,12.8,0.0,1397.21932415,19.6380592866,19.64,19.64,19.64,19.64,0.0299479972907,190.674920913
7465,7465,19.6398355619,19.6399473402,20.7152862852,12.8,0.0,1397.21932415,19.6398890601,19.64,19.64,19.64,19.64,0.0229719401541,112.412912646
7466,7466,19.6399171398,19.6399416138,20.6381341641,12.8,0.0,1397.21932415,19.639926751,19.64,19.64,19.64,19.64,0.0277793407709,160.072309237
7467,7467,19.6399054339,19.6399104459,20.5895683295,12.8,0.0,1397.21932415,19.6399074922,19.64,19.64,19.64,19.64,0.0275229467854,156.271778162
7468,7468,19.6399091045,19.6399165876,20.5623953272,12.8,0.0,1397.21932415,19.6399121994,19.64,19.64,19.64,19.64,0.0279211333804,159.985106914
7469,7469,19.6399129321,19.6399218619,20.5459708356,12.8,0.0,1397.21932415,19.6399166412,19.64,19.64,19.64,19.64,0.0282665638178,163.282272733
7470,7470,19.6399160953,19.6399259363,20.5336276276,12.8,0.0,1397.21932415,19.6399201966,19.64,19.64,19.64,19.64,0.0285581466965,166.092519029
7471,7471,19.6399187132,19.6399293915,20.5227990012,12.8,0.0,1397.21932415,19.6399231758,19.64,19.64,19.64,19.64,0.0288077764514,168.515271346
7472,7472,19.6399209101,19.6399323275,20.5129909929,12.8,0.0,1397.21932415,19.6399256935,19.64,19.64,19.64,19.64,0.0290260989595,170.644036027
7473,7473,19.6399227272,19.6399347032,20.5042740357,12.8,0.0,1397.21932415,19.6399277551,19.64,19.64,19.64,19.64,0.0292113645214,172.458966723
7474,7474,19.6399242694,19.639936676,20.4966250391,12.8,0.0,1397.21932415,19.6399294874,19.64,19.64,19.64,19.64,0.0293724036953,174.043114276
7475,7475,19.6399283763,19.6399417064,20.4898562198,12.8,0.0,1397.21932415,19.6399340088,19.64,19.64,19.64,19.64,0.0298351997652,178.640709852
7476,7476,19.7832404856,19.7835282477,20.4306427425,12.8,0.0,885.644813098,19.783375295,19.79,19.79,19.79,19.79,0.0590550852079,558.263811677
7477,7477,19.7896992015,19.7897578008,20.349394144,12.8,0.0,885.644813098,19.7897242805,19.79,19.79,19.79,19.79,0.034699276993,229.969264827
7478,7478,19.7898610912,19.7899070929,20.2775536679,12.8,0.0,885.644813098,19.7898821963,19.79,19.79,19.79,19.79,0.0490207759541,408.753519635
7479,7479,19.7898436381,19.7898915814,20.2257355005,12.8,0.0,885.644813098,19.7898655048,19.79,19.79,19.79,19.79,0.0470865573439,382.301502304
7480,7480,19.7898479698,19.7898959118,20.1895587156,12.8,0.0,885.644813098,19.7898698697,19.79,19.79,19.79,19.79,0.0474655968208,387.421550916
7481,7481,19.7898536529,19.7899013024,20.1615326613,12.8,0.0,885.644813098,19.7898754556,19.79,19.79,19.79,19.79,0.0479007023765,393.333142678
7482,7482,19.789858666,19.7899060149,20.1367734219,12.8,0.0,885.644813098,19.789880364,19.79,19.79,19.79,19.79,0.0482944038609,398.710579217
7483,7483,19.7898630146,19.789910087,20.1133981888,12.8,0.0,885.644813098,19.7898846157,19.79,19.79,19.79,19.79,0.048648602903,403.571117544
7484,7484,19.7898668177,19.7899136383,20.091090897,12.8,0.0,885.644813098,19.7898883305,19.79,19.79,19.79,19.79,0.0489692004154,407.988947812
7485,7485,19.7898701673,19.7899167596,20.069927083,12.8,0.0,885.644813098,19.7898916002,19.79,19.79,19.79,19.79,0.0492605993863,412.019513468
7486,7486,19.7898731344,19.7899195203,20.0499046292,12.8,0.0,885.644813098,19.7898944952,19.79,19.79,19.79,19.79,0.0495262989362,415.707091029
7487,7487,19.789875775,19.7899219748,20.0309082642,12.8,0.0,885.644813098,19.7898970714,19.79,19.79,19.79,19.79,0.0497691714333,419.088245004
7488,7488,19.8786444568,19.87869111,20.0144204612,12.8,0.0,735.643557446,19.8786662177,19.88,19.88,19.88,19.88,0.0574970260341,525.744370051
7489,7489,19.8798752491,19.8798846282,19.9763483443,12.8,0.0,735.643557446,19.8798796373,19.88,19.88,19.88,19.88,0.0578288677913,536.190517495
7490,7490,19.8798151975,19.8799114966,19.9400062666,12.8,0.0,735.643557446,19.8798602935,19.88,19.88,19.88,19.88,0.0581354074803,540.923742937
7491,7491,19.8797932522,19.8798982995,19.9106539035,12.8,0.0,735.643557446,19.879842326,19.88,19.88,19.88,19.88,0.0568279623805,521.004454249
7492,7492,19.8797964573,19.8799006608,19.8864275377,12.8,0.0,735.643557446,19.8798451735,19.88,19.88,19.88,19.88,0.0571004453333,525.127350785
7493,7493,19.8798007745,19.8799035475,19.8801338765,12.8,0.0,735.643557446,19.8799312362,19.88,19.88,19.88,19.88,0.0807063081705,596.792862724
7494,7494,19.8798048861,19.87990626,19.8799901584,12.8,0.0,735.643557446,19.8798940734,19.88,19.88,19.88,19.88,0.0826838232071,609.845446955
7495,7495,19.8798087378,19.8799087718,19.8799837167,12.8,0.0,735.643557446,19.87989848,19.88,19.88,19.88,19.88,0.0870337650631,637.10172855
7496,7496,19.8798123559,19.8799111045,19.8799774104,12.8,0.0,735.643557446,19.8799020796,19.88,19.88,19.88,19.88,0.0916770229613,668.7624664
7497,7497,19.8798157633,19.8799132768,19.8799746317,12.8,0.0,735.643557446,19.8799052068,19.88,19.88,19.88,19.88,0.0951390141158,694.619330948
7498,7498,19.8798189804,19.8799153056,19.8799689132,12.8,0.0,735.643557446,19.8799063975,19.88,19.88,19.88,19.88,0.0981833162607,718.709211985
7499,7499,19.8798220256,19.8799172056,19.8799753648,12.8,0.0,735.643557446,19.8799120343,19.88,19.88,19.88,19.88,0.100917504032,741.374783293
7500,7500,19.8702174154,19.8702950189,19.8702221807,12.8916666667,0.0,685.765688941,19.8702411366,19.87,19.87,19.87,19.87,0.0963790798495,698.997099547
7501,7501,19.8698462527,19.8697767848,19.8699644632,12.9833333333,0.0,685.765688941,19.8698811223,19.87,19.87,19.87,19.87,0.107572868276,800.863675896
7502,7502,19.8698205068,19.8699114049,19.8699685606,13.075,0.0,685.765688941,19.8699091509,19.87,19.87,19.87,19.87,0.104071914192,766.05876611
7503,7503,19.8698207607,19.8699174194,19.8699525468,13.1666666667,0.0,685.765688941,19.869904549,19.87,19.87,19.87,19.87,0.105773803959,780.976035602
7504,7504,19.8698195303,19.8699173395,19.8699545505,13.2583333333,0.0,685.765688941,19.8699054107,19.87,19.87,19.87,19.87,0.106398645833,785.835259578
7505,7505,19.869817762,19.8699165998,19.8699557673,13.35,0.0,685.765688941,19.8699054912,19.87,19.87,19.87,19.87,0.106711918121,787.78266038
7506,7506,19.8698155957,19.8699156404,19.8699573736,13.4416666667,0.0,685.765688941,19.8699055897,19.87,19.87,19.87,19.87,0.106985895618,789.255471739
7507,7507,19.8698130875,19.8699144849,19.8699584007,13.5333333333,0.0,685.765688941,19.8699052439,19.87,19.87,19.87,19.87,0.107128847304,789.472489366
7508,7508,19.869810261,19.8699131464,19.8699590055,13.625,0.0,685.765688941,19.8699045368,19.87,19.87,19.87,19.87,0.107157001612,788.57920315
7509,7509,19.8698071354,19.8699116349,19.8699592121,13.7166666667,0.0,685.765688941,19.869903483,19.87,19.87,19.87,19.87,0.107072675835,786.603193014
7510,7510,19.8698037267,19.8699099584,19.8699589638,13.8083333333,0.0,685.765688941,19.8699020551,19.87,19.87,19.87,19.87,0.106870371615,783.505402024
7511,7511,19.8698000465,19.8699081222,19.8699580448,13.9,0.0,685.765688941,19.8699001379,19.87,19.87,19.87,19.87,0.106521758425,779.048984592
7512,7512,20.300395085,20.3074834989,20.382044829,13.9,0.0,623.63281589,20.3556372479,20.31,20.31,20.31,20.31,0.220426090751,1834.86998099
7513,7513,20.3098832288,20.310373728,20.4307499092,13.9,0.0,623.63281589,20.3101048174,20.31,20.31,20.31,20.31,0.0494130784438,409.675364781
7514,7514,20.3098837683,20.3098878445,20.3136727745,13.9,0.0,623.63281589,20.3118642628,20.31,20.31,20.31,20.31,0.172069152268,1630.46034953
7515,7515,20.3098050303,20.309757188,20.3099955078,13.9,0.0,623.63281589,20.3099170761,20.31,20.31,20.31,20.31,0.202800533684,2053.86705521
7516,7516,20.3097874349,20.3097362845,20.3099349803,13.9,0.0,623.63281589,20.3098609271,20.31,20.31,20.31,20.31,0.171102326678,1579.9054667
7517,7517,20.3097759418,20.3097230304,20.3098624612,13.9,0.0,623.63281589,20.3098160282,20.31,20.31,20.31,20.31,0.175808440591,1642.73810617
7518,7518,20.3097657945,20.3097113188,20.3098581111,13.9,0.0,623.63281589,20.3098091018,20.31,20.31,20.31,20.31,0.174926853098,1628.4806511
7519,7519,20.3097564794,20.3097005702,20.3098548684,13.9,0.0,623.63281589,20.3098031284,20.31,20.31,20.31,20.31,0.173920824735,1612.73632418
7520,7520,20.3097478331,20.3096906055,20.3098520124,13.9,0.0,623.63281589,20.3097976862,20.31,20.31,20.31,20.31,0.17303124547,1598.83848
7521,7521,20.3097397403,20.3096812906,20.3098493428,13.9,0.0,623.63281589,20.3097925997,20.31,20.31,20.31,20.31,0.172217433283,1586.17201827
7522,7522,20.3097321146,20.3099043887,20.3099404645,13.9,0.0,623.63281589,20.3098885929,20.31,20.31,20.31,20.31,0.171526997088,1575.4089625
7523,7523,20.309724889,20.3099112093,20.3099423934,13.9,0.0,623.63281589,20.3098895529,20.31,20.31,20.31,20.31,0.170770947379,1563.75977708
7524,7524,20.1751005632,20.1746986527,20.1729212637,13.85,0.0,623.63281589,20.1743996508,20.17,20.17,20.17,20.17,0.0678851393549,462.300286303
7525,7525,20.169994469,20.169922247,20.1700058449,13.8,0.0,623.63281589,20.1699876903,20.17,20.17,20.17,20.17,0.182668081957,1744.28027881
7526,7526,20.169870398,20.169823709,20.1699095278,13.75,0.0,623.63281589,20.1698817781,20.17,20.17,20.17,20.17,0.137734405957,1117.1127088
7527,7527,20.1698880121,20.1698524444,20.1699448487,13.7,0.0,623.63281589,20.1699129453,20.17,20.17,20.17,20.17,0.149715454063,1271.29679444
7528,7528,20.169891734,20.1698574571,20.1699494282,13.65,0.0,623.63281589,20.1699175757,20.17,20.17,20.17,20.17,0.151210936438,1291.33003375
7529,7529,20.1698954553,20.1698624736,20.1698857649,13.6,0.0,623.63281589,20.1698831799,20.17,20.17,20.17,20.17,0.152572961357,1310.11726772
7530,7530,20.1698976675,20.1698653671,20.1698891251,13.55,0.0,623.63281589,20.1698861981,20.17,20.17,20.17,20.17,0.153773250257,1326.31855853
7531,7531,20.1698996031,20.1698679001,20.1698939564,13.5,0.0,623.63281589,20.1698899279,20.17,20.17,20.17,20.17,0.154873104113,1341.24598526
7532,7532,20.1699014335,20.1698703074,20.1698986539,13.45,0.0,623.63281589,20.1698935406,20.17,20.17,20.17,20.17,0.155970240474,1356.19181718
7533,7533,20.1699031939,20.1698726343,20.1699030724,13.4,0.0,623.63281589,20.1698969681,20.17,20.17,20.17,20.17,0.157046391502,1370.92737282
7534,7534,20.1699049025,20.1698749026,20.1699072579,13.35,0.0,623.63281589,20.1699002445,20.17,20.17,20.17,20.17,0.158110450733,1385.57062555
7535,7535,20.1699065706,20.1698771257,20.1699112344,13.3,0.0,623.63281589,20.1699033877,20.17,20.17,20.17,20.17,0.159165732102,1400.16622904
7536,7536,20.4339911587,20.4343824391,20.4365572605,13.3,0.0,623.63281589,20.435741313,20.45,20.45,20.45,20.45,0.291057900487,3691.62148378
7537,7537,20.4492183063,20.4492284332,20.4495313819,13.3,0.0,623.63281589,20.4493922413,20.45,20.45,20.45,20.45,0.14171700435,1163.45635251
7538,7538,20.4498445216,20.4498251487,20.4498894263,13.3,0.0,623.63281589,20.4498693461,20.45,20.45,20.45,20.45,0.219540826091,2331.56060709
7539,7539,20.449835291,20.4498033367,20.4498463781,13.3,0.0,623.63281589,20.4498363323,20.45,20.45,20.45,20.45,0.203522064921,2063.28743822
7540,7540,20.449825942,20.4497919524,20.449835497,13.3,0.0,623.63281589,20.4498256451,20.45,20.45,20.45,20.45,0.201261949096,2026.10721638
7541,7541,20.4498196197,20.4497847404,20.4498298468,13.3,0.0,623.63281589,20.4498195721,20.45,20.45,20.45,20.45,0.199985945796,2005.13480663
7542,7542,20.449811609,20.4497753184,20.44982514,13.3,0.0,623.63281589,20.4498133663,20.45,20.45,20.45,20.45,0.198715121258,1984.06138055
7543,7543,20.4498062058,20.4497691827,20.4498209021,13.3,0.0,623.63281589,20.4498085506,20.45,20.45,20.45,20.45,0.197749022642,1968.25612792
7544,7544,20.44980134,20.4497636837,20.4498170176,13.3,0.0,623.63281589,20.4498041762,20.45,20.45,20.45,20.45,0.196881482037,1954.10181373
7545,7545,20.4497968053,20.4497585697,20.449813415,13.3,0.0,623.63281589,20.4498001123,20.45,20.45,20.45,20.45,0.196090312965,1941.22373119
7546,7546,20.4497925393,20.4497537671,20.4498100445,13.3,0.0,623.63281589,20.4497963024,20.45,20.45,20.45,20.45,0.195361445816,1929.3853183
7547,7547,20.4497884958,20.4497492242,20.4498068708,13.3,0.0,623.63281589,20.4497927059,20.45,20.45,20.45,20.45,0.194684536893,1918.41246632
7548,7548,20.4784090705,20.478431766,20.478752296,13.2583333333,0.0,735.643557446,20.4786285824,20.48,20.48,20.48,20.48,0.205883528381,2099.79847527
7549,7549,20.4796939621,20.4796523322,20.4798799304,13.2166666667,0.0,735.643557446,20.4798006472,20.48,20.48,20.48,20.48,0.186895917506,1794.26111738
7550,7550,20.4797755929,20.4797362014,20.4799362186,13.175,0.0,735.643557446,20.4798681815,20.48,20.48,20.48,20.48,0.193996085562,1905.37145442
7551,7551,20.4797667439,20.4797247541,20.479931978,13.1333333333,0.0,735.643557446,20.4798614137,20.48,20.48,20.48,20.48,0.191034849448,1858.36743562
7552,7552,20.4797602725,20.4797174418,20.479929419,13.0916666667,0.0,735.643557446,20.479857138,20.48,20.48,20.48,20.48,0.189907970228,1840.49482145
7553,7553,20.4797546723,20.4797112117,20.4799272636,13.05,0.0,735.643557446,20.4798534964,20.48,20.48,20.48,20.48,0.188965194694,1825.57967493
