,t1,w1,t2
0,21.31018642,21.89766691,21.5031097
1,21.23909335,21.89206752,21.48782051
2,21.24839485,21.88729747,21.47130336
3,21.23370347,21.8816,21.4833478
4,21.17935068,21.87342869,21.46388936
5,21.19113289,21.86692274,21.44176316
6,21.17929653,21.85961631,21.42918275
7,21.19522578,21.85191548,21.4266985
8,21.28788733,21.84373998,21.43980521
9,21.04452542,21.83094452,21.42652248
10,20.99450157,21.81643558,21.39651856
11,21.0262436,21.80572675,21.35912938
12,21.03181456,21.79735199,21.34308404
13,21.03298758,21.79076597,21.3347955
14,21.03278848,21.78536697,21.33342794
15,21.02589549,21.78074431,21.32979739
16,21.02358573,21.77665491,21.32704112
17,21.0207701,21.77298509,21.32408793
18,21.01672413,21.76985238,21.31890869
19,21.01360165,21.76666845,21.31509076
20,21.01034655,21.76359316,21.31205664
21,21.00713224,21.76070142,21.30937389
22,21.00399782,21.7578694,21.30687884
23,21.00094381,21.7551064,21.30449566
24,20.99847935,21.75240782,21.30273904
25,20.99667806,21.74987214,21.30184085
26,21.02060086,21.74750952,21.30387027
27,20.98975168,21.74494857,21.3024625
28,20.99048298,21.74272709,21.3012311
29,20.99037929,21.74075676,21.30111368
30,20.99003354,21.73891407,21.30140666
31,20.98960662,21.73717332,21.30188034
32,20.98918247,21.73551127,21.30243899
33,20.98879374,21.73391262,21.30304573
34,21.00319292,21.7323675,21.30588091
35,20.98181099,21.73056692,21.30456155
36,20.98441806,21.72893864,21.30305852
37,20.98227456,21.72717998,21.30104215
38,20.9790429,21.72517829,21.29814729
39,21.01039143,21.72296087,21.30161268
40,20.95284753,21.7198907,21.29395359
41,20.96106637,21.7172424,21.28534237
42,20.95981928,21.71461893,21.28061472
43,20.95688438,21.71196251,21.27640839
44,20.95317338,21.7092547,21.27219264
45,20.94915645,21.7064904,21.26785511
46,20.9449875,21.70367223,21.26340161
47,20.94072174,21.70080582,21.25900436
48,20.93867068,21.69810239,21.25690895
49,20.95244534,21.69540838,21.2615008
50,20.91333246,21.69202252,21.25378605
51,20.92349484,21.68953949,21.24600625
52,21.0369924,21.68717389,21.26681799
53,20.87682387,21.68083838,21.25129592
54,20.89676335,21.67793232,21.23632148
55,20.90495261,21.67575843,21.23158327
56,20.90804714,21.67404629,21.23033844
57,20.90854318,21.6724297,21.229464
58,20.9143725,21.67084709,21.23016121
59,20.90310646,21.66900247,21.22782858
60,20.90565844,21.66728383,21.22505856
61,20.90492783,21.6655393,21.22336893
62,20.90345328,21.66372066,21.22176592
63,20.9016206,21.66183569,21.22008433
64,20.89963026,21.65989232,21.21829828
65,20.89754987,21.65789967,21.21642449
66,20.89540767,21.65586633,21.21448373
67,20.89321926,21.65380002,21.21249352
68,20.89100075,21.65170963,21.21046987
69,20.88877035,21.64960289,21.20842491
70,20.89982035,21.64748388,21.20834519
71,20.87948488,21.64517977,21.20563959
72,20.89583031,21.64650709,21.20372358
73,20.90574501,21.64786991,21.20312478
74,20.92050954,21.64895262,21.20335589
75,20.92703673,21.64992525,21.204444
76,20.92951478,21.65046602,21.20473312
77,20.92994005,21.65054501,21.2040061
78,20.92919161,21.6501895,21.20245029
79,20.92694491,21.64926369,21.20023879
80,20.95808473,21.64807465,21.20464867
81,20.88726492,21.64595353,21.19977315
82,20.89348888,21.64364719,21.19272217
83,20.90026776,21.64176391,21.1885922
84,21.012988,21.63996752,21.20416541
85,20.84513131,21.63607257,21.19896396
86,20.86164962,21.63246715,21.18847373
87,20.88266113,21.63021979,21.17703868
88,20.89326209,21.62890479,21.1750873
89,20.90842273,21.63287398,21.17652657
90,20.93331493,21.64047391,21.18108756
91,20.9655555,21.65237122,21.18909243
92,21.00178563,21.66637911,21.20030145
93,21.03966966,21.68258237,21.21393499
94,21.16883597,21.70080412,21.23926092
95,21.21631315,21.71762906,21.27165939
96,21.08102568,21.73252196,21.26333697
97,21.16076956,21.75310076,21.26657139
98,21.22238934,21.77568984,21.28251726
99,21.27552591,21.79967048,21.30189766
100,21.32532689,21.82469304,21.32205539
101,21.37426382,21.85049126,21.34239741
102,21.42026288,21.8752528,21.36277416
103,21.46253956,21.89924183,21.38264898
104,21.50292856,21.92254026,21.40173707
105,21.54228855,21.9452819,21.42014915
106,21.58952276,21.96756675,21.44433251
107,21.57867051,21.98731147,21.45663048
108,21.62692972,22.00832244,21.47000611
109,21.62586546,22.02776773,21.47502729
110,21.66136577,22.04652602,21.47505553
111,21.73150161,22.06673414,21.48446724
112,21.77484413,22.08709953,21.49905581
113,21.8106238,22.10713398,21.51290082
114,21.84062105,22.12535131,21.52531943
115,21.86547103,22.14211086,21.53603025
116,21.88729099,22.15760013,21.54433053
117,21.8884303,22.17133659,21.58732657
118,21.83439938,22.17796739,21.5674932
119,21.85975091,22.18874185,21.56158127
120,21.87883897,22.1989513,21.56474181
121,21.90151603,22.20857577,21.56280699
122,21.93082817,22.22027366,21.56572553
123,21.9602744,22.23113186,21.57265637
124,21.98711139,22.24309509,21.58190263
125,22.03099911,22.25506936,21.60260936
126,21.96170237,22.26747426,21.67601889
127,21.92101399,22.26422783,21.64839035
128,21.99264955,22.27287321,21.65305099
129,21.97518356,22.27815844,21.67490137
130,21.94284632,22.28063998,21.67265726
131,21.96953105,22.28457449,21.66239911
132,22.05009502,22.2934844,21.66059755
133,22.07749993,22.30332917,21.70494509
134,21.92652519,22.30476253,21.72029264
135,21.9825388,22.30771901,21.70111387
136,22.06957284,22.31387625,21.71448666
137,22.02963717,22.31688044,21.70527175
138,22.06319177,22.32105138,21.71760183
139,22.02960689,22.31978636,21.70981001
140,22.07136346,22.32074294,21.70907008
141,22.07955459,22.32126624,21.71583296
142,22.03916348,22.31766502,21.75986816
143,22.00155205,22.30782196,21.74230806
144,21.90647037,22.30178597,21.7557333
145,21.92751709,22.2945129,21.72903509
146,21.98620139,22.2907248,21.70593756
147,21.99700904,22.28712995,21.70300255
148,21.99257829,22.2802232,21.70351522
149,21.98152159,22.27390075,21.70320702
150,21.97258157,22.26888857,21.70168135
151,21.96698321,22.26476978,21.70006978
152,21.96318384,22.26137001,21.69905472
153,21.96034939,22.25854672,21.6987394
154,21.94710055,22.25619695,21.71989868
155,21.90922107,22.25216751,21.70649278
156,21.94114255,22.24728338,21.71149527
157,21.90104734,22.24216905,21.70296352
158,21.92384672,22.23940871,21.69695529
159,21.92749147,22.23710881,21.69839873
160,21.9280087,22.23527424,21.72026283
161,21.79688687,22.23175898,21.73301153
162,21.82946234,22.2243749,21.7139333
163,21.8405132,22.22128014,21.69713947
164,21.88922967,22.22015514,21.69352891
165,21.90629931,22.21959002,21.72684412
166,21.82351377,22.21292432,21.71098435
167,21.79540622,22.21114587,21.73953191
168,21.7831143,22.2047855,21.71671119
169,21.85841621,22.20365129,21.70283826
170,21.88379941,22.20609852,21.70837038
171,21.88015601,22.20684491,21.71088679
172,21.910584,22.2074827,21.71932003
173,21.88691824,22.20675679,21.72175648
174,21.92024662,22.20609095,21.74458823
175,21.8527729,22.20276336,21.75752322
176,21.81976164,22.19736007,21.74431278
177,21.85680803,22.1942928,21.74422708
178,21.83825681,22.19036778,21.73990612
179,21.83660949,22.18721464,21.75715406
180,21.78838605,22.1778568,21.74441322
181,21.82097144,22.17375397,21.75233401
182,21.79240134,22.16847425,21.74373114
183,21.73138927,22.16186477,21.77864353
184,21.69050357,22.15026796,21.75010029
185,21.7582582,22.1456566,21.72904144
186,21.77196651,22.14174283,21.72865312
187,21.77549285,22.13854878,21.73241579
188,21.75051369,22.13554692,21.77211022
189,21.68546471,22.12827743,21.75038668
190,21.7362347,22.12533433,21.73672404
191,21.73283839,22.12223793,21.76405957
192,21.67774171,22.1160913,21.7483298
193,21.71636008,22.11264159,21.73893876
194,21.72117963,22.10926634,21.74093051
195,21.71905301,22.10567509,21.74443431
196,21.67843043,22.09940247,21.77962346
197,21.68551139,22.09066188,21.77881259
198,21.55833932,22.07854163,21.75412751
199,21.60979135,22.07485442,21.75408725
200,21.64552515,22.07041402,21.75790196
201,21.56032164,22.06341813,21.75117108
202,21.51169207,22.05623046,21.73107068
203,21.59302061,22.05546546,21.71508458
204,21.62428272,22.05645779,21.71906718
205,21.63783799,22.05796973,21.72616094
206,21.64349146,22.05936377,21.73244087
207,21.67219255,22.06039805,21.75192363
208,21.61865685,22.05464442,21.75704973
209,21.53105184,22.04435238,21.74983731
210,21.48389187,22.03890579,21.72830442
211,21.51970656,22.03781186,21.71880993
212,21.5448641,22.03706174,21.71297492
213,21.58150547,22.03757804,21.70827797
214,21.59857969,22.03908338,21.71137359
215,21.60669487,22.04071243,21.71596225
216,21.591488,22.03824042,21.71765383
217,21.56603363,22.03478155,21.71218153
218,21.5587888,22.03065298,21.72853071
219,21.50780233,22.02458475,21.70735157
220,21.49623542,22.0201802,21.68175087
221,21.50222494,22.01563305,21.66416669
222,21.45884824,22.01118731,21.6880995
223,21.44045558,22.00391977,21.6612157
224,21.42500403,21.99891287,21.62936967
225,21.44843318,21.99480791,21.62316876
226,21.43810718,21.99105238,21.61265494
227,21.40427422,21.98770495,21.62755239
228,21.36877378,21.98103584,21.60220987
229,21.41276512,21.97825625,21.57752303
