,t1,w1,t2
0,21.76965755,23.1650905,22.76996779
1,21.76146234,23.15770429,22.76536877
2,21.75349401,23.15051388,22.76079805
3,21.74086437,23.1436758,22.75305358
4,21.73300404,23.13693867,22.7480761
5,21.72521243,23.12960468,22.74330765
6,21.71546662,23.12278384,22.73728852
7,21.70677036,23.11571766,22.73174161
8,21.68912223,23.10898597,22.71981146
9,21.67570594,23.10142661,22.70936737
10,21.66436812,23.0935758,22.70039169
11,21.65388339,23.08628521,22.69249022
12,21.64851738,23.0788868,22.68873882
13,21.6475545,23.07166667,22.67593382
14,21.61582648,23.06161285,22.6724095
15,21.61399975,23.05461571,22.64390379
16,21.44437614,23.03256173,22.61991012
17,21.48105293,23.01603886,22.61562355
18,21.5001524,23.00889984,22.61359774
19,21.52929031,23.00295341,22.6072537
20,21.52884248,22.99928007,22.60690817
21,21.53347641,22.99499845,22.60437174
22,21.53273362,22.99089162,22.60205366
23,21.52898391,22.98650174,22.60069285
24,21.52470819,22.9817391,22.5981153
25,21.52005546,22.9766489,22.59543975
26,21.51424651,22.97153109,22.59206733
27,21.50849178,22.9660818,22.58863229
28,21.50156877,22.96066345,22.58427975
29,21.4953729,22.95484999,22.58033421
30,21.48791645,22.94925881,22.57538044
31,21.48141631,22.94325257,22.57102664
32,21.47351482,22.93753479,22.56549444
33,21.46691272,22.93132558,22.56090999
34,21.45901416,22.9255453,22.55523627
35,21.45226895,22.91933325,22.55040172
36,21.43847522,22.91348094,22.53992818
37,21.42808333,22.90684523,22.53098715
38,21.4195037,22.90010879,22.52338456
39,21.41141111,22.89343496,22.51656653
40,21.40354404,22.88684948,22.51017336
41,21.3958291,22.88034706,22.50401379
42,21.39176846,22.87401295,22.50102456
43,21.38257963,22.86796196,22.49386518
44,21.37845004,22.86166266,22.49092797
45,21.37254957,22.85582183,22.48672891
46,21.36366191,22.84989313,22.48005526
47,21.35877683,22.84418861,22.47643358
48,21.3564044,22.84314939,22.47262103
49,21.37749694,22.84046538,22.46691321
50,21.37181825,22.83804087,22.46731116
51,21.36727302,22.83488478,22.46534158
52,21.36512717,22.83317855,22.46343239
53,21.36478687,22.83069678,22.46272411
54,21.36441823,22.8288911,22.46206003
55,21.36382716,22.82706076,22.46119303
56,21.36322844,22.82497988,22.46051409
57,21.36178983,22.82288013,22.45906902
58,21.36052067,22.82073796,22.45791137
59,21.36010528,22.81834647,22.45746699
60,21.62738234,22.82099005,22.46705227
61,21.61121519,22.83608866,22.51384498
62,21.61424725,22.84638037,22.52127505
63,21.61868151,22.85327994,22.52831732
64,21.62292202,22.85756257,22.53605628
65,21.62839241,22.86174184,22.53592901
66,21.60983959,22.86312653,22.53941326
67,21.62255542,22.86722061,22.54644374
68,21.62546341,22.87279988,22.54834058
69,21.63312996,22.8781513,22.55304928
70,21.63824364,22.88398605,22.55639988
71,21.63920889,22.88977808,22.55680169
72,21.65834851,22.91254072,22.55869869
73,21.67555036,22.92992195,22.56206942
74,21.69250887,22.94407786,22.56683098
75,21.70991438,22.95685876,22.57272148
76,21.724094,22.96878439,22.57781308
77,21.7411684,22.97912853,22.5845081
78,21.75589315,22.98907452,22.59068776
79,21.7694899,22.99789833,22.59653286
80,21.7814404,23.0059644,22.60171969
81,21.80577016,23.01332184,22.61304276
82,21.81429883,23.02157244,22.61761072
83,21.82469127,23.02917522,22.62237055
84,21.94227463,23.11888151,22.60515957
85,22.04404593,23.16572475,22.63014225
86,22.18416729,23.22983085,22.66160408
87,22.30782714,23.27882688,22.69899553
88,22.34878668,23.32545616,22.73269672
89,22.38254223,23.34815797,22.7597684
90,22.34244964,23.38332352,22.78312492
91,22.43223228,23.39195268,22.80958667
