,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,sp0,m,rh
0,0,-2.29166666667,0.0,910.609053019,23.7642965252,23.7678228913,23.771124491,23.7595531813,23.4767133444,23.75,4.66452626089,0.0
1,1,-1.78333333333,0.0,910.609053019,23.7505095626,23.7515860924,23.7500004418,23.7500262726,23.446061795,23.75,4.66452626089,122452.93573
2,2,-1.275,0.0,910.609053019,23.7516762022,23.7510665514,23.7518262303,23.7500130747,23.4026938249,23.75,4.66452626089,32113.2520747
3,3,-0.766666666667,0.0,910.609053019,23.750734942,23.7482756122,23.7483494709,23.7499808835,23.3638137116,23.75,4.66452626089,50410.0228658
4,4,-0.258333333333,0.0,910.609053019,23.7491585892,23.74949534,23.7523162661,23.7499114901,23.334470658,23.75,4.66452626089,51689.9468285
5,5,0.25,0.0,910.609053019,23.7512072076,23.7516604212,23.7490758948,23.7499703623,23.3129475863,23.75,4.66452626089,52113.332811
6,6,0.758333333333,0.0,910.609053019,23.7488869515,23.7494671295,23.7518942188,23.7495714076,23.2960276638,23.75,4.66452626089,52113.6432358
7,7,1.26666666667,0.0,910.609053019,23.749444283,23.7505863197,23.7492722949,23.7499229546,23.2815460693,23.75,4.66452626089,52956.9543772
8,8,1.775,0.0,910.609053019,23.7478305397,23.7510097066,23.7507097641,23.7502352695,23.2686085559,23.75,4.66452626089,52956.9342952
9,9,2.28333333333,0.0,910.609053019,23.7492502831,23.7493389382,23.7475981744,23.7499468676,23.2569724924,23.75,4.66452626089,52957.4455813
10,10,2.79166666667,0.0,910.609053019,23.7495942041,23.7470827537,23.7497989443,23.749749244,23.2464996784,23.75,4.66452626089,53377.0320489
11,11,3.3,0.0,910.609053019,23.749591681,23.7498176792,23.7490376156,23.7500664269,23.2371419715,23.75,4.66452626089,53795.9279433
12,12,3.20833333333,0.0,910.609053019,23.9270065369,23.9253175127,23.9220946653,23.9347269941,23.2305439959,23.94,4.66452626089,164710.013986
13,13,3.11666666667,0.0,910.609053019,23.9387294755,23.9376620033,23.9385394395,23.9399698689,23.2391261945,23.94,4.66452626089,21345.2849299
14,14,3.025,0.0,910.609053019,23.9402871068,23.9403303283,23.9422801001,23.9399077503,23.2531012505,23.94,4.66452626089,90368.0462271
15,15,2.93333333333,0.0,910.609053019,23.9382495794,23.9419705367,23.9394004904,23.940215856,23.2632981238,23.94,4.66452626089,76153.3604209
16,16,2.84166666667,0.0,910.609053019,23.9412585707,23.941487766,23.9423308745,23.9398474164,23.2677333908,23.94,4.66452626089,75078.7319503
17,17,2.75,0.0,910.609053019,23.938045564,23.9378922403,23.9407071993,23.9398704138,23.2681920807,23.94,4.66452626089,75437.3783025
18,18,2.65833333333,0.0,910.609053019,23.9407038329,23.9385385257,23.9383569787,23.9402827105,23.2665600113,23.94,4.66452626089,75437.4975467
19,19,2.56666666667,0.0,910.609053019,23.9399439699,23.9381856915,23.9424249388,23.9396001728,23.2640865836,23.94,4.66452626089,74719.2027626
20,20,2.475,0.0,910.609053019,23.9389718651,23.9406541315,23.9406907668,23.9396674512,23.2612814019,23.94,4.66452626089,75437.4066014
21,21,2.38333333333,0.0,910.609053019,23.9384087837,23.9403953585,23.9413871053,23.9402943469,23.2582587695,23.94,4.66452626089,75437.6668551
22,22,2.29166666667,0.0,910.609053019,23.9399824171,23.9421702688,23.9403908869,23.9397706464,23.2551227497,23.94,4.66452626089,74719.1183729
23,23,2.2,0.0,910.609053019,23.939621538,23.9412279182,23.9388947252,23.9398599224,23.2518507944,23.94,4.66452626089,75437.5223647
24,24,2.10833333333,0.0,910.609053019,23.9778529545,23.9779467018,23.9751714452,23.9786601203,23.2482026096,23.98,4.66452626089,97889.3282685
25,25,2.01666666667,0.0,910.609053019,23.9786295761,23.9803003723,23.9773842848,23.9799860442,23.2466432963,23.98,4.66452626089,68086.1134435
26,26,1.925,0.0,910.609053019,23.9806553707,23.9799518039,23.9776469632,23.9799509192,23.2453723591,23.98,4.66452626089,82424.4230614
27,27,1.83333333333,0.0,910.609053019,23.9810434004,23.9804996619,23.9791931672,23.9802381984,23.2427723368,23.98,4.66452626089,79672.4310136
28,28,1.74166666667,0.0,910.609053019,23.9810440808,23.9822830916,23.9790261114,23.979694256,23.238706085,23.98,4.66452626089,78975.1005618
29,29,1.65,0.0,910.609053019,23.981554527,23.9784071768,23.9797661479,23.9799553516,23.2336301001,23.98,4.66452626089,79672.1052023
30,30,1.55833333333,0.0,910.609053019,23.9789604725,23.9799383734,23.9824423802,23.9795266496,23.2279937762,23.98,4.66452626089,78975.1079739
31,31,1.46666666667,0.0,910.609053019,23.9792938653,23.978274011,23.9789931013,23.9798655961,23.2220873183,23.98,4.66452626089,79671.7218746
32,32,1.375,0.0,910.609053019,23.9812897706,23.9812962523,23.9827101258,23.9794280135,23.2159644854,23.98,4.66452626089,78975.2211949
33,33,1.28333333333,0.0,910.609053019,23.9795732401,23.9798734803,23.9829137389,23.9797024973,23.2098171107,23.98,4.66452626089,79671.7352328
34,34,1.19166666667,0.0,910.609053019,23.9794805427,23.9823004878,23.9819092604,23.9803732999,23.2035960075,23.98,4.66452626089,79672.1095424
35,35,1.1,0.0,910.609053019,23.9802704265,23.9802336678,23.9823610464,23.9797964053,23.1973454137,23.98,4.66452626089,78974.6432848
36,36,1.1,0.0,910.609053019,24.0371145539,24.0349376006,24.0328707943,24.0383896952,23.1933697711,24.04,4.66452626089,113957.958085
37,37,1.1,0.0,910.609053019,24.038255032,24.042320289,24.038122009,24.0400855554,23.1957701967,24.04,4.66452626089,68087.0832593
38,38,1.1,0.0,910.609053019,24.0386797139,24.0392403153,24.039191322,24.0404529136,23.2010790984,24.04,4.66452626089,90373.5452393
39,39,1.1,0.0,910.609053019,24.0403639448,24.0403383366,24.0379914533,24.0398112111,23.2058384969,24.04,4.66452626089,85127.2904058
40,40,1.1,0.0,910.609053019,24.039629958,24.0402352497,24.0382147668,24.0401544897,23.2091448895,24.04,4.66452626089,85793.6020334
41,41,1.1,0.0,910.609053019,24.0414436703,24.0407888439,24.04056543,24.0399990494,23.2114162909,24.04,4.66452626089,85126.7341585
42,42,1.1,0.0,910.609053019,24.03842174,24.0376631299,24.040629702,24.0394691407,23.2132848692,24.04,4.66452626089,85126.4907825
43,43,1.1,0.0,910.609053019,24.0404616777,24.0411780403,24.0407832068,24.0400593207,23.2149359306,24.04,4.66452626089,85793.7639186
44,44,1.1,0.0,910.609053019,24.0390258668,24.0425752258,24.0390244421,24.040058314,23.2166147542,24.04,4.66452626089,85126.6359461
45,45,1.1,0.0,910.609053019,24.039335771,24.0378037019,24.0384245437,24.0395578806,23.2183009374,24.04,4.66452626089,85126.5787244
46,46,1.1,0.0,910.609053019,24.0380968745,24.0396446906,24.0400617431,24.0401008991,23.2198958369,24.04,4.66452626089,85793.779563
47,47,1.1,0.0,910.609053019,24.039845379,24.0402098527,24.0396941182,24.0400256243,23.2215145692,24.04,4.66452626089,85126.4466085
48,48,1.15,0.0,910.609053019,24.107319272,24.1035240158,24.1036175048,24.1083664969,23.221666534,24.11,4.66452626089,124840.463479
49,49,1.2,0.0,910.609053019,24.1106665355,24.1100868183,24.1118726278,24.1102773349,23.2241137376,24.11,4.66452626089,71812.6757333
50,50,1.25,0.0,910.609053019,24.1112671047,24.1076297387,24.1083126374,24.1097669594,23.2261717938,24.11,4.66452626089,97278.3480544
51,51,1.3,0.0,910.609053019,24.1090724336,24.1105506574,24.1092651364,24.1097555652,23.2252288542,24.11,4.66452626089,92293.6592313
52,52,1.35,0.0,910.609053019,24.1103569436,24.110925785,24.108072955,24.1104760297,23.2213105916,24.11,4.66452626089,92292.9473202
53,53,1.4,0.0,910.609053019,24.1101045405,24.1108418465,24.107266352,24.1103436148,23.2154885892,24.11,4.66452626089,91656.7232558
54,54,1.45,0.0,910.609053019,24.1089959597,24.1122121659,24.1085030546,24.1097057398,23.208667405,24.11,4.66452626089,91656.7924152
55,55,1.5,0.0,910.609053019,24.1113764162,24.1089741826,24.1113623347,24.1101708874,23.2013731068,24.11,4.66452626089,92293.2087813
56,56,1.55,0.0,910.609053019,24.1084181977,24.1121453617,24.1085044371,24.1101617032,23.1938934297,24.11,4.66452626089,91656.4167919
57,57,1.6,0.0,910.609053019,24.109867177,24.1124998826,24.1116921874,24.1097365727,23.1862280314,24.11,4.66452626089,91656.9871651
58,58,1.65,0.0,910.609053019,24.1103942796,24.112029213,24.1118566381,24.1103526667,23.1785039496,24.11,4.66452626089,92292.9590319
59,59,1.7,0.0,910.609053019,24.1097192522,24.1099862881,24.1111928156,24.1103934096,23.170756337,24.11,4.66452626089,91656.6606129
60,60,1.7,0.0,910.609053019,24.2416635555,24.2369320268,24.2383313234,24.2467933008,23.1685890668,24.25,4.66452626089,170927.985567
61,61,1.7,0.0,910.609053019,24.2477984599,24.2510731331,24.2488230264,24.2495605416,23.181126995,24.25,4.66452626089,63488.3464077
62,62,1.7,0.0,910.609053019,24.2494068041,24.2479155118,24.252321624,24.2499091169,23.2005008995,24.25,4.66452626089,116102.396767
63,63,1.7,0.0,910.609053019,24.2491590426,24.2496498248,24.2500564126,24.2505159306,23.2186195642,24.25,4.66452626089,105019.250618
64,64,1.7,0.0,910.609053019,24.2502792114,24.2519671697,24.2493529327,24.2496639962,23.2332761854,24.25,4.66452626089,103856.562389
65,65,1.7,0.0,910.609053019,24.2502367641,24.249959285,24.2522756857,24.2502673812,23.245439534,24.25,4.66452626089,105018.05014
66,66,1.7,0.0,910.609053019,24.2507071335,24.2494071451,24.2511048894,24.2498694004,23.2565271092,24.25,4.66452626089,103856.32899
67,67,1.7,0.0,910.609053019,24.2494055391,24.2525254434,24.2499992813,24.2498647936,23.2672710895,24.25,4.66452626089,104438.42354
68,68,1.7,0.0,910.609053019,24.2516931624,24.2520441692,24.2514515428,24.2503112829,23.2779493387,24.25,4.66452626089,104438.866409
69,69,1.7,0.0,910.609053019,24.2496163097,24.2520060257,24.2485476992,24.2499251802,23.2887136551,24.25,4.66452626089,103856.579941
70,70,1.7,0.0,910.609053019,24.2497431614,24.2485422656,24.2525334031,24.2501593342,23.2994713793,24.25,4.66452626089,104438.575907
71,71,1.7,0.0,910.609053019,24.2487645803,24.2499472944,24.2499464287,24.249858685,23.3102525215,24.25,4.66452626089,103856.930144
72,72,1.74166666667,0.0,1011.81769661,24.1536180356,24.155012584,24.1584193375,24.1526950401,23.3161441384,24.15,4.66452626089,46068.4488099
73,73,1.78333333333,0.0,1011.81769661,24.1517877803,24.1506808694,24.1530914765,24.1499092719,23.3104142821,24.15,4.66452626089,119769.413396
74,74,1.825,0.0,1011.81769661,24.1499348275,24.1480537308,24.1511603013,24.1501615964,23.2991592076,24.15,4.66452626089,83109.5545956
75,75,1.86666666667,0.0,1011.81769661,24.1481836184,24.1493958274,24.1511595406,24.1499014652,23.2883613348,24.15,4.66452626089,90374.8388513
76,76,1.90833333333,0.0,1011.81769661,24.1490806012,24.1481257975,24.1478524415,24.1499719697,23.2798317844,24.15,4.66452626089,91017.8380198
77,77,1.95,0.0,1011.81769661,24.1495801282,24.1477993066,24.1473744155,24.1502328921,23.2730046135,24.15,4.66452626089,91018.095319
78,78,1.99166666667,0.0,1011.81769661,24.1482086927,24.1503054859,24.1518440718,24.1504545808,23.2670095224,24.15,4.66452626089,91018.2447373
79,79,2.03333333333,0.0,1011.81769661,24.1486217788,24.149660803,24.1529120983,24.1494506596,23.2614063533,24.15,4.66452626089,90375.5862484
80,80,2.075,0.0,1011.81769661,24.1487750653,24.149735652,24.1481835288,24.1501332509,23.2558910191,24.15,4.66452626089,91657.5966772
81,81,2.11666666667,0.0,1011.81769661,24.1506132524,24.1499441282,24.1498745089,24.1495643487,23.2503694403,24.15,4.66452626089,90375.6515229
82,82,2.15833333333,0.0,1011.81769661,24.1515103446,24.1496970069,24.1476387363,24.1503294766,23.2448853345,24.15,4.66452626089,91657.6870838
83,83,2.2,0.0,1011.81769661,24.1504298594,24.1525132296,24.1471649071,24.1496480489,23.2394690608,24.15,4.66452626089,90375.7266041
84,84,2.2,0.0,1011.81769661,23.9902335841,23.9913589681,23.9923798996,23.9846045263,23.2359149654,23.98,4.66452626089,0.0
85,85,2.2,0.0,1011.81769661,23.9814700598,23.9823055948,23.9816597866,23.9801853384,23.2226841656,23.98,4.66452626089,123844.681181
86,86,2.2,0.0,1011.81769661,23.9804628145,23.9799146422,23.9787704673,23.9799606295,23.2077198479,23.98,4.66452626089,61125.8521081
87,87,2.2,0.0,1011.81769661,23.9819281016,23.9791644979,23.9813850615,23.9802536586,23.1983377661,23.98,4.66452626089,74718.963708
88,88,2.2,0.0,1011.81769661,23.9797891223,23.9821564169,23.980824889,23.9797699053,23.1955573011,23.98,4.66452626089,74719.878147
89,89,2.2,0.0,1011.81769661,23.9793970172,23.9798273161,23.9821904783,23.9798062337,23.197226673,23.98,4.66452626089,75438.1806196
90,90,2.2,94.25,1011.81769661,23.9785652011,23.9775959142,23.9812336881,23.9799530388,23.2010542561,23.98,4.66452626089,75439.094182
91,91,2.2,133.5,983.317337527,23.9782105761,23.9814740091,23.9793720301,23.9799768739,23.2058955356,23.98,4.66452626089,75438.4709227
92,92,2.2,172.75,954.816978443,23.9796849586,23.9786814885,23.9784516453,23.9800356447,23.2113813762,23.98,4.66452626089,75438.8902155
93,93,2.2,212.0,926.316619359,23.9799761109,23.9794652535,23.9780914233,23.9804372709,23.2173812785,23.98,4.66452626089,75438.4236932
94,94,2.2,251.25,926.316619359,23.9801532855,23.9796591654,23.9777593156,23.9800969089,23.2238216888,23.98,4.66452626089,74720.6434589
95,95,2.2,290.5,926.316619359,23.9816113852,23.9817436314,23.9809084595,23.9798565666,23.2306344937,23.98,4.66452626089,74719.9401282
