,Unnamed: 0,tout,s,i,t1,t2,t3,t4,t5,t6,m,tret
7049,7049,1.1,194.0,0.0,23.4827269913,23.7702422987,23.7689228066,23.770822958,23.7691279035,23.7697126149,57.5591472155,23.4687302558
7050,7050,1.1,190.416666667,0.0,23.4949699187,23.7702851388,23.7722055898,23.7708504784,23.7703571888,23.7697031678,57.6502862245,23.4827269913
7051,7051,1.1,186.833333333,0.0,23.5067956207,23.7703823224,23.7696953609,23.7706121108,23.7703540768,23.7696965309,57.7421569409,23.4949699187
7052,7052,1.1,183.25,0.0,23.5182188716,23.7710961915,23.7704759001,23.7701133473,23.7716290042,23.7696919144,57.8237740918,23.5067956207
7053,7053,1.1,179.666666667,0.0,23.529261308,23.7704476549,23.7701018274,23.7703888279,23.7709817724,23.7696884611,57.8911250872,23.5182188716
7054,7054,1.1,176.083333333,0.0,23.539807347,23.7702049131,23.7704570924,23.771196387,23.7712564861,23.7696855324,57.9627515866,23.529261308
7055,7055,1.1,172.5,0.0,23.5499869553,23.7701714114,23.770720889,23.7700077035,23.7696100009,23.769682806,58.0335033607,23.539807347
7056,7056,1.1,168.916666667,0.0,23.5634218025,23.5625189076,23.5684115934,23.5590167469,23.571464169,23.5667117111,70.7387991524,23.5499869553
7057,7057,1.1,165.333333333,0.0,23.5410390955,23.5512590774,23.5543142546,23.5514919831,23.5528683796,23.5505030906,50.0994714659,23.5634218025
7058,7058,1.1,161.75,0.0,23.5066673494,23.5496697805,23.5509279489,23.5513669443,23.5524276933,23.5497905316,60.1529301118,23.5410390955
7059,7059,1.1,158.166666667,0.0,23.4804987382,23.5506427239,23.5493056128,23.5514770288,23.5513185392,23.5497158197,57.8211499541,23.5066673494
7060,7060,1.1,154.583333333,0.0,23.4663468098,23.5495161176,23.5488497916,23.5504804115,23.550637568,23.5497227803,57.7323138003,23.4804987382
7061,7061,1.1,151.0,0.0,23.4599191438,23.5504035783,23.5487567161,23.5506699665,23.5513969441,23.5497234942,57.702456556,23.4663468098
7062,7062,1.1,152.333333333,0.0,23.4566743481,23.5511385085,23.5506733825,23.5503853529,23.5515731124,23.5497228767,57.6655885574,23.4599191438
7063,7063,1.1,153.666666667,0.0,23.4542876893,23.5505388745,23.5510411551,23.5513140994,23.5510112232,23.5497220447,57.6432726504,23.4566743481
7064,7064,1.1,155.0,0.0,23.4520858918,23.5494222077,23.5487320736,23.5499379163,23.5504155218,23.5497211725,57.638519875,23.4542876893
7065,7065,1.1,156.333333333,0.0,23.4499834565,23.5502668667,23.5490800833,23.5506131947,23.5503319461,23.5497203435,57.6231329188,23.4520858918
7066,7066,1.1,157.666666667,0.0,23.4480795204,23.5512426317,23.5497465967,23.5510891714,23.5509693174,23.5497195962,57.6175148143,23.4499834565
7067,7067,1.1,159.0,0.0,23.4463918825,23.5514554474,23.5489905111,23.5509167074,23.5523150417,23.5497188089,57.6270095388,23.4480795204
7068,7068,1.15,160.333333333,0.0,23.4473585528,23.5306133836,23.5317282324,23.5313090654,23.5302867461,23.5310902034,65.1229742814,23.4463918825
7069,7069,1.2,161.666666667,0.0,23.4463312152,23.5301826939,23.5324833037,23.5309810198,23.5308387481,23.5297602421,62.8813990043,23.4473585528
7070,7070,1.25,163.0,0.0,23.4448209723,23.5298250117,23.5288709108,23.5309790632,23.5287048916,23.5296713112,63.9447956289,23.4463312152
7071,7071,1.3,164.333333333,0.0,23.4440588393,23.5303285165,23.5316722277,23.5300050722,23.5296421284,23.5296552953,63.7529351964,23.4448209723
7072,7072,1.35,165.666666667,0.0,23.4443312749,23.5294555288,23.5294518202,23.5308913684,23.5311974734,23.5296519425,63.7906977015,23.4440588393
7073,7073,1.4,167.0,0.0,23.4452723874,23.5309992167,23.5308700243,23.5307539415,23.5313222884,23.5296502059,63.8375553958,23.4443312749
7074,7074,1.45,161.666666667,0.0,23.4465419465,23.5306944779,23.5309557282,23.5310727385,23.5305104614,23.529649278,63.8726569689,23.4452723874
7075,7075,1.5,156.333333333,0.0,23.4479146653,23.531387173,23.5304297797,23.5307299574,23.5286434132,23.5296485795,63.9029897601,23.4465419465
7076,7076,1.55,151.0,0.0,23.4493048543,23.5313046154,23.5304340647,23.5303590741,23.5299078444,23.529647794,63.9462529431,23.4479146653
7077,7077,1.6,145.666666667,0.0,23.4507360884,23.5307019963,23.5310739075,23.5302480585,23.5304992641,23.5296468825,63.9798210391,23.4493048543
7078,7078,1.65,140.333333333,0.0,23.4522134594,23.5298563728,23.5295885212,23.5315132522,23.5303502379,23.5296459932,64.0040464852,23.4507360884
7079,7079,1.7,135.0,0.0,23.4537019684,23.5301960425,23.5298758933,23.5315819671,23.5299491235,23.5296451043,64.0414765878,23.4522134594
7080,7080,1.7,129.666666667,0.0,23.4524559229,23.7381697634,23.73067041,23.7429457942,23.7319255384,23.7404435789,45.6753955638,23.4537019684
7081,7081,1.7,124.333333333,0.0,23.4864434255,23.7489991443,23.7501602063,23.7505754434,23.7479098587,23.7490250294,67.4833370336,23.4524559229
7082,7082,1.7,119.0,0.0,23.5231529008,23.7502095425,23.7517635407,23.7511884324,23.7489764483,23.749589997,56.0720494525,23.4864434255
7083,7083,1.7,113.666666667,0.0,23.5491050738,23.7503064423,23.7520040837,23.7507985537,23.7493593819,23.7496657718,58.862618695,23.5231529008
7084,7084,1.7,108.333333333,0.0,23.5639051683,23.7506764431,23.7516255622,23.750341715,23.7506465206,23.7496582033,58.8834280222,23.5491050738
7085,7085,1.7,103.0,0.0,23.5721875321,23.749436164,23.7500250169,23.7512698242,23.7495494083,23.7496581614,58.979692707,23.5639051683
7086,7086,1.7,101.416666667,0.0,23.5778632861,23.7509903871,23.7507296319,23.7506956004,23.7512638463,23.7496580825,59.0525026815,23.5721875321
7087,7087,1.7,99.8333333333,0.0,23.582863329,23.7505519255,23.7503326302,23.7498911307,23.7498079692,23.7496578914,59.1285939526,23.5778632861
7088,7088,1.7,98.25,0.0,23.5876115964,23.7512326671,23.7492478373,23.749900903,23.7510035153,23.7496575617,59.1961878923,23.582863329
7089,7089,1.7,96.6666666667,0.0,23.5921245429,23.7509458658,23.75056812,23.7507788225,23.7492820221,23.7496572088,59.2548842247,23.5876115964
7090,7090,1.7,95.0833333333,0.0,23.5963896563,23.7512760211,23.7504735762,23.7498422232,23.7504924972,23.749656819,59.3224500889,23.5921245429
7091,7091,1.7,93.5,0.0,23.6004614603,23.7505027788,23.7493149921,23.7508464798,23.7489147195,23.7496563891,59.3756824616,23.5963896563
7092,7092,1.74166666667,91.9166666667,0.0,23.5954364149,23.2817877242,23.283892003,23.2798930397,23.2836868731,23.3113582083,71.777784726,23.6040349067
7093,7093,1.78333333333,90.3333333333,0.0,23.5318426195,23.2708976442,23.2701393867,23.2714375327,23.2711565919,23.2698867463,57.4035217473,23.5832644768
7094,7094,1.825,88.75,0.0,23.4521127325,23.2705829721,23.2689424534,23.2707416215,23.2700313255,23.2696988541,76.4986282183,23.5318426195
7095,7095,1.86666666667,87.1666666667,0.0,23.3984589562,23.2697134711,23.2723098726,23.2707958322,23.2691529756,23.2696019416,71.4611977961,23.4521127325
7096,7096,1.90833333333,85.5833333333,0.0,23.3734200027,23.2702405589,23.2709899621,23.2711704481,23.2687007453,23.2696278601,71.1849521571,23.3984589562
7097,7097,1.95,84.0,0.0,23.3641422944,23.2706442274,23.2697025897,23.271104239,23.271067568,23.2696415874,71.1020062952,23.3734200027
7098,7098,1.99166666667,79.9166666667,0.0,23.3601036542,23.2695842738,23.2706543687,23.2710817513,23.2699070507,23.2696509448,71.0206441886,23.3641422944
7099,7099,2.03333333333,75.8333333333,0.0,23.356875816,23.2712291222,23.2691911821,23.2713714415,23.271879193,23.2696569944,70.9443564095,23.3601036542
7100,7100,2.075,71.75,0.0,23.3537691072,23.2700182517,23.27042313,23.2714274234,23.27219093,23.2696608152,70.8932053325,23.356875816
7101,7101,2.11666666667,67.6666666667,0.0,23.3510122274,23.2703140465,23.2698407208,23.2705011331,23.2695419163,23.2696635033,70.8400133287,23.3537691072
7102,7102,2.15833333333,63.5833333333,0.0,23.3486535952,23.2696957084,23.2701114447,23.2701761232,23.2720808422,23.2696658469,70.795102071,23.3510122274
7103,7103,2.2,59.5,0.0,23.3466434877,23.2695830943,23.2702955705,23.2708848208,23.2705074015,23.2696680382,70.7632169715,23.3486535952
7104,7104,2.25,55.4166666667,0.0,23.3450787302,23.3280574814,23.3256666928,23.3285790256,23.3245112474,23.3255596707,65.3192947988,23.3466434877
7105,7105,2.3,51.3333333333,0.0,23.3507103232,23.3302044824,23.3299446509,23.3311106589,23.3280708631,23.3293820024,71.6896651041,23.3450787302
7106,7106,2.35,47.25,0.0,23.3573058953,23.329533224,23.3294952965,23.3304039041,23.3311296656,23.3296584311,68.4856368196,23.3507103232
7107,7107,2.4,43.1666666667,0.0,23.360384106,23.3301048229,23.3286205826,23.3307418645,23.3305557715,23.3296924502,69.237394317,23.3573058953
7108,7108,2.45,39.0833333333,0.0,23.3599320253,23.3306331319,23.3295200167,23.3304749209,23.3307273794,23.3296940365,69.2237781182,23.360384106
7109,7109,2.5,35.0,0.0,23.3575662477,23.3302427969,23.3297834252,23.3303801053,23.3297286656,23.329696914,69.2300821618,23.3599320253
7110,7110,2.55,32.3333333333,0.0,23.3545099386,23.3303499606,23.3319375534,23.3297760832,23.3303750922,23.3297003208,69.2231443493,23.3575662477
7111,7111,2.6,29.6666666667,0.0,23.3513040943,23.331421549,23.3321816849,23.3303487792,23.3297531959,23.3297039955,69.2271477205,23.3545099386
7112,7112,2.65,27.0,0.0,23.3480518103,23.3294319934,23.3289021401,23.3297796108,23.3289645191,23.3297076516,69.2325155159,23.3513040943
7113,7113,2.7,24.3333333333,0.0,23.3446826937,23.3299787596,23.3323326939,23.3310454041,23.3292967801,23.329711255,69.2265658003,23.3480518103
7114,7114,2.75,21.6666666667,0.0,23.3413028273,23.3296234947,23.3312537071,23.3299094631,23.3292976783,23.3297148022,69.2298308459,23.3446826937
7115,7115,2.8,19.0,0.0,23.3378744644,23.3306259796,23.3297874627,23.3312334118,23.330449821,23.3297182408,69.2368895935,23.3413028273
7116,7116,2.8,16.3333333333,0.0,23.3378859263,23.2644084993,23.2669033571,23.2640280914,23.2686001952,23.2640412005,59.8640186573,23.3378744644
7117,7117,2.8,13.6666666667,0.0,23.3341500545,23.2599306362,23.2598736384,23.2610719335,23.2622727273,23.2600119511,52.316137852,23.3378859263
7118,7118,2.8,0.0,0.0,23.3305620483,23.2593018563,23.258647547,23.2612979127,23.2584194829,23.259832952,55.5645621597,23.3341500545
7119,7119,2.8,0.0,0.0,23.3308525929,23.2610567884,23.2606528097,23.2601163638,23.2605094678,23.2598234251,54.4619204937,23.3305620483
7120,7120,2.8,0.0,0.0,23.3350298739,23.2606208516,23.2624334518,23.2612961528,23.2591049111,23.2598318797,54.2182231078,23.3308525929
7121,7121,2.8,0.0,0.0,23.3414700287,23.2591400794,23.2625271057,23.2609430001,23.2620855384,23.2598365409,53.9989523881,23.3350298739
7122,7122,2.8,0.0,0.0,23.34884535,23.2607758235,23.2614222792,23.2613598084,23.2617794204,23.2598397005,53.8073068869,23.3414700287
7123,7123,2.8,0.0,0.0,23.3565187451,23.2601553283,23.2601226573,23.260343153,23.2590059069,23.2598422111,53.630516548,23.34884535
7124,7124,2.8,0.0,0.0,23.3642191356,23.2596799048,23.2593487131,23.2611185005,23.2600519799,23.2598444705,53.478472382,23.3565187451
7125,7125,2.8,0.0,0.0,23.3719848056,23.2591937411,23.2593359919,23.2613537855,23.2589486217,23.2598466033,53.3297825676,23.3642191356
7126,7126,2.8,0.0,0.0,23.3798398409,23.2607903916,23.2600711618,23.2597376843,23.2607965268,23.2598486549,53.2001769695,23.3719848056
7127,7127,2.8,0.0,0.0,23.3878280923,23.2606483318,23.2614586905,23.2606262096,23.2602118936,23.2598506089,53.0701503651,23.3798398409
7128,7128,2.8,0.0,0.0,23.3988802206,23.4974455,23.4919367532,23.5016440312,23.4895689295,23.5042712695,32.6582912186,23.3878280923
7129,7129,2.8,0.0,0.0,23.4296090617,23.507989433,23.506558101,23.5107093027,23.5062654046,23.5096052389,52.4020845796,23.3988802206
7130,7130,2.8,0.0,0.0,23.4586906497,23.5105178597,23.5110177373,23.5097176939,23.5104431113,23.5098728977,39.1461551667,23.4296090617
7131,7131,2.8,0.0,0.0,23.4763782776,23.5091454296,23.5123397789,23.5099130509,23.509669955,23.509905285,42.0844335305,23.4586906497
7132,7132,2.8,0.0,0.0,23.4833316525,23.5103884717,23.5115275545,23.5111894636,23.5105823628,23.5099028369,41.948420669,23.4763782776
7133,7133,2.8,0.0,0.0,23.4838965572,23.5100509307,23.5111615878,23.5097814719,23.5104356268,23.5099048482,41.8689084271,23.4833316525
7134,7134,2.8,0.0,0.0,23.4814863126,23.5094587996,23.5085992204,23.5105138464,23.5108820339,23.509906802,41.7848385368,23.4838965572
7135,7135,2.8,0.0,0.0,23.4777387483,23.5099681907,23.5101471499,23.5098521753,23.5093770699,23.5099087272,41.71096997,23.4814863126
7136,7136,2.8,0.0,0.0,23.4732305494,23.5098765277,23.5107608776,23.5102022042,23.5086325907,23.5099106548,41.6295384024,23.4777387483
7137,7137,2.8,0.0,0.0,23.4681452948,23.510278991,23.511140274,23.5100887621,23.5100930753,23.5099125655,41.5619030282,23.4732305494
7138,7138,2.8,0.0,0.0,23.4626210267,23.509935105,23.5123861234,23.5100663914,23.509910953,23.5099144529,41.4862244535,23.4681452948
7139,7139,2.8,0.0,0.0,23.4567583697,23.5102141703,23.5111280744,23.5106013152,23.5101326142,23.5099163125,41.4197756941,23.4626210267
7140,7140,2.8,0.0,0.0,23.4520659711,23.538199812,23.5373747574,23.5393148009,23.5358458797,23.5389341811,38.9071189801,23.4567583697
7141,7141,2.8,0.0,0.0,23.4524357852,23.5409445714,23.5410202198,23.5403704645,23.5391615486,23.5398815875,41.7655661128,23.4520659711
7142,7142,2.8,0.0,0.0,23.4548785919,23.5386750101,23.5394510946,23.5404885524,23.540868546,23.5399159758,40.2050310178,23.4524357852
7143,7143,2.8,0.0,0.0,23.4571839988,23.5401204631,23.5397595187,23.540123348,23.5388400917,23.5399194293,40.4942278181,23.4548785919
7144,7144,2.8,0.0,0.0,23.4587444103,23.5408943275,23.5406640499,23.5407093842,23.542276856,23.5399199341,40.4392924775,23.4571839988
7145,7145,2.8,0.0,0.0,23.4598564605,23.5398580118,23.5407369289,23.5413469742,23.54062476,23.5399207644,40.3925669942,23.4587444103
7146,7146,2.8,0.0,0.0,23.4607638803,23.5412542462,23.5397569173,23.5414195421,23.5396171058,23.5399215315,40.3384161065,23.4598564605
7147,7147,2.8,0.0,0.0,23.4616102869,23.5392955489,23.5381515773,23.5409448,23.5396920626,23.5399222392,40.2842982744,23.4607638803
7148,7148,2.8,0.0,0.0,23.462412318,23.5388530381,23.5397479402,23.5401881911,23.539981167,23.5399228779,40.2386274845,23.4616102869
7149,7149,2.8,0.0,0.0,23.4632219673,23.5390250179,23.5384449625,23.5393565532,23.5399589076,23.5399234789,40.1857132569,23.462412318
7150,7150,2.8,0.0,0.0,23.4640324744,23.5385485663,23.5420589097,23.5412193845,23.5396078159,23.539924059,40.132172114,23.4632219673
7151,7151,2.8,0.0,0.0,23.4649002303,23.5408095657,23.5398911789,23.5409077241,23.5391055224,23.5399245941,40.087972604,23.4640324744
7152,7152,2.8,0.0,0.0,23.4632284531,23.7665079845,23.7599236132,23.7714855277,23.757786084,23.7743896431,32.6582912186,23.4649002303
7153,7153,2.8,0.0,0.0,23.4856095927,23.7796128236,23.7784566836,23.7809049506,23.7786808803,23.7796989624,43.7733355908,23.4632284531
7154,7154,2.8,0.0,0.0,23.506826753,23.7802609828,23.7807164282,23.7808751608,23.7805943127,23.7800707946,32.6582912186,23.4856095927
7155,7155,2.8,0.0,0.0,23.5199032319,23.7807533391,23.7800570297,23.7790553809,23.7791656372,23.779947638,34.8189390023,23.506826753
7156,7156,2.8,0.0,0.0,23.5254478039,23.7804864131,23.7808758893,23.7812366298,23.7796661143,23.7799416713,34.7894230404,23.5199032319
7157,7157,2.8,0.0,0.0,23.526545641,23.7787080344,23.7813963687,23.7799477913,23.7804830957,23.7799412222,34.790857477,23.5254478039
7158,7158,2.8,0.0,0.0,23.5255061302,23.7787244943,23.7802775593,23.7804022782,23.780009045,23.7799411094,34.7696553208,23.526545641
7159,7159,2.8,0.0,0.0,23.5234454067,23.7800147097,23.7806301963,23.781157193,23.7812090161,23.7799411962,34.7524180659,23.5255061302
7160,7160,2.8,0.0,0.0,23.5208243529,23.7814728404,23.7804772197,23.7807311137,23.7819521692,23.7799414253,34.7327605812,23.5234454067
7161,7161,2.8,0.0,0.0,23.5177873781,23.780956537,23.7816397544,23.7789757098,23.7810312596,23.7799417694,34.7061528042,23.5208243529
7162,7162,2.8,0.0,0.0,23.5143825371,23.7813593732,23.7817603281,23.7805273171,23.7787166478,23.7799421661,34.6873826748,23.5177873781
7163,7163,2.8,0.0,0.0,23.5106850615,23.7808270723,23.7799035937,23.7802442811,23.7818096439,23.7799426209,34.6612673121,23.5143825371
7164,7164,2.8,0.0,0.0,23.5235533413,23.3864987064,23.3902976286,23.3846032441,23.390917621,23.3925920178,62.001259507,23.5201216071
7165,7165,2.8,0.0,0.0,23.4905701105,23.3796922641,23.3817254446,23.3799876417,23.3778992737,23.3803174105,32.6582912186,23.5175485297
7166,7166,2.8,0.0,0.0,23.4377511217,23.3797881993,23.3788183069,23.3795837992,23.3790114963,23.3799538636,46.576923075,23.4905701105
7167,7167,2.8,0.0,0.0,23.3945626107,23.3806365542,23.3795160981,23.380703617,23.3810137799,23.3799332945,41.7897417453,23.4377511217
7168,7168,2.8,0.0,0.0,23.3679351649,23.3802125679,23.3780544425,23.3801989006,23.3791841604,23.3799386512,41.6660112225,23.3945626107
7169,7169,2.8,0.0,0.0,23.3529156788,23.3802123679,23.3797486942,23.378990414,23.3808010435,23.3799401646,41.5271159275,23.3679351649
7170,7170,2.8,0.0,0.0,23.343507171,23.3799208029,23.3800883962,23.3810982039,23.3785146033,23.3799413525,41.4065669585,23.3529156788
7171,7171,2.8,0.0,0.0,23.336106683,23.3789150751,23.3802627538,23.3791263267,23.379673488,23.379942395,41.2970213663,23.343507171
7172,7172,2.8,0.0,0.0,23.3293635381,23.3791978846,23.3815296661,23.380000177,23.3807346134,23.3799433334,41.1901493646,23.336106683
7173,7173,2.8,0.0,0.0,23.323056581,23.3815264511,23.3806341924,23.3789924199,23.3791740299,23.3799441777,41.0883338325,23.3293635381
7174,7174,2.8,0.0,0.0,23.3171336147,23.3800021601,23.3800681055,23.3803808756,23.3820696847,23.3799449312,40.9915050979,23.323056581
7175,7175,2.8,0.0,0.0,23.3115534979,23.3800678658,23.3813329276,23.3807517529,23.3813735713,23.3799456033,40.8988893143,23.3171336147
7176,7176,2.8,0.0,0.0,23.3089607295,23.2569416595,23.2596344573,23.2541496735,23.2626093419,23.2564481058,50.6147100013,23.3115534979
7177,7177,2.8,0.0,0.0,23.295105628,23.2502401392,23.2533499124,23.2503058946,23.2490410365,23.2501420789,37.1932819072,23.3089607295
7178,7178,2.8,0.0,0.0,23.2779435583,23.2484660229,23.2518639243,23.2495377158,23.2492301658,23.2499592042,43.4436423568,23.295105628
7179,7179,2.8,0.0,0.0,23.2650921018,23.2498834766,23.2495505511,23.2502260742,23.2503619987,23.2499497117,41.8427535344,23.2779435583
7180,7180,2.8,0.0,0.0,23.2577290525,23.2493616854,23.2479181374,23.2512984279,23.2482635363,23.2499522197,41.6703317162,23.2650921018
7181,7181,2.8,0.0,0.0,23.2538978655,23.2504904439,23.2502806388,23.2502423604,23.2517573369,23.2499535742,41.5266772871,23.2577290525
7182,7182,2.8,0.0,0.0,23.2517897335,23.2495137551,23.2509629029,23.2504857388,23.2516836105,23.2499546312,41.3930387971,23.2538978655
7183,7183,2.8,0.0,0.0,23.2503676463,23.2506350491,23.2503949855,23.2499746431,23.2498847803,23.2499555298,41.2670079631,23.2517897335
7184,7184,2.8,0.0,0.0,23.2492408081,23.2500639122,23.2499739677,23.2513103724,23.2490076447,23.2499563333,41.1471279672,23.2503676463
7185,7185,2.8,0.0,0.0,23.2483244891,23.2488415916,23.250288517,23.2499442637,23.2497982478,23.2499570734,41.0324693122,23.2492408081
