,b1,b2,b3
0,-0.667920407567,0.403033277324,0.110073224883
1,-0.671224128747,0.403350317108,0.110073224883
2,-0.629071033285,0.403915375864,0.110073224883
3,-0.706800279234,0.404480434621,0.110073224883
4,-0.680249821892,0.405045493377,0.110073224883
5,-0.639623815248,0.405610552133,0.110073224883
6,-0.717781458243,0.406175610889,0.110073224883
7,-0.673377991757,0.406740669645,0.110073224883
8,-0.677993217955,0.40740947187,0.110073224883
9,-1.01409672037,0.408078274095,0.110073224883
10,-0.663138893037,0.408747076321,0.110073224883
11,-0.685830860207,0.409415878546,0.110073224883
12,-1.06753979484,0.410084680771,0.110073224883
13,-0.772241524792,0.410753482996,0.110073224883
14,-0.813886303221,0.410736099401,0.110073224883
15,-0.674040391197,0.410718715805,0.110073224883
16,-0.73535319561,0.410701332209,0.110073224883
17,-0.790343043641,0.410683948613,0.110073224883
18,-0.580412664837,0.410666565018,0.110073224883
19,-0.607943797085,0.410649181422,0.110073224883
20,-1.39091303479,0.410320567419,0.110073224883
21,-0.697522997964,0.409991953415,0.110073224883
22,-0.66588018191,0.409663339412,0.110073224883
23,-1.17912123653,0.409334725409,0.110073224883
24,-0.979990884763,0.409006111405,0.110073224883
25,-0.901138191445,0.408677497402,0.110073224883
26,-0.638646100118,0.408628318107,0.110073224883
27,-0.741043789203,0.408579138811,0.110073224883
28,-0.834004110633,0.408529959516,0.110073224883
29,-0.734148888569,0.40848078022,0.110073224883
30,-0.828885605982,0.408431600925,0.110073224883
31,-0.851050175591,0.408382421629,0.110073224883
32,-0.757701629483,0.408540729272,0.110073224883
33,-0.706458235615,0.408699036915,0.110073224883
34,-1.16493756427,0.408857344558,0.110073224883
35,-0.797568140666,0.409015652201,0.110073224883
36,-0.941406473016,0.409173959844,0.110073224883
37,-1.17875632318,0.409332267487,0.110073224883
38,-0.562588361705,0.409440971335,0.110073224883
39,-0.705432288531,0.409549675184,0.110073224883
40,-0.654481849554,0.409658379033,0.110073224883
41,-0.730836830541,0.409767082881,0.110073224883
42,-0.873484275455,0.40987578673,0.110073224883
43,-0.91301954344,0.409984490578,0.110073224883
44,-0.682187419592,0.410149781774,0.110073224883
45,-0.794447807019,0.410315072969,0.110073224883
46,-1.08930890206,0.410480364165,0.110073224883
47,-0.756521653293,0.41064565536,0.110073224883
48,-0.845585453097,0.410810946555,0.110073224883
49,-0.797071005045,0.410976237751,0.110073224883
50,-0.648905843489,0.41154001276,0.110073224883
51,-1.02979227605,0.41210378777,0.110073224883
52,-0.716739403196,0.41266756278,0.110073224883
53,-0.804070269581,0.413231337789,0.110073224883
54,-0.61114098904,0.413795112799,0.110073224883
55,-0.808614391735,0.414358887808,0.110073224883
56,-0.749076793603,0.414913231593,0.110073224883
57,-0.963474558043,0.415467575379,0.110073224883
58,-1.06048836331,0.416021919164,0.110073224883
59,-0.791618613266,0.416576262949,0.110073224883
60,-0.505140643372,0.417130606734,0.110073224883
61,-0.856898543308,0.417684950519,0.110073224883
62,-0.664947524989,0.418249215063,0.110073224883
63,-0.994024508299,0.418813479607,0.110073224883
64,-0.977642169907,0.419377744151,0.110073224883
65,-0.720673252863,0.419942008695,0.110073224883
66,-0.60767690311,0.420506273239,0.110073224883
67,-0.657920069778,0.421070537783,0.110073224883
68,-0.706711261775,0.421644233551,0.110073224883
69,-0.622702511714,0.42221792932,0.110073224883
70,-0.942125583087,0.422791625088,0.110073224883
71,-0.986543028457,0.423365320856,0.110073224883
72,-0.862382272557,0.423939016625,0.110073224883
73,-0.501224199148,0.424512712393,0.110073224883
74,-0.967369087267,0.424163777588,0.110073224883
75,-0.733055263645,0.423814842783,0.110073224883
76,-0.651229076289,0.423465907977,0.110073224883
77,-0.71428838282,0.423116973172,0.110073224883
78,-1.21202899802,0.422768038366,0.110073224883
79,-1.08706112179,0.422419103561,0.110073224883
80,-0.552817574424,0.42180609447,0.110073224883
81,-0.818776486285,0.42119308538,0.110073224883
82,-0.682961821075,0.420580076289,0.110073224883
83,-0.882175872767,0.419967067199,0.110073224883
84,-0.7692529426,0.419354058108,0.110073224883
85,-0.900440023906,0.418741049018,0.110073224883
86,-1.27429023725,0.419113501974,0.110073224883
87,-0.745127656707,0.41948595493,0.110073224883
88,-0.844468741395,0.419858407886,0.110073224883
89,-0.784962378411,0.420230860842,0.110073224883
90,-0.91370956856,0.420603313798,0.110073224883
91,-0.928654366288,0.420975766754,0.110073224883
92,-1.09374200672,0.421451963179,0.110073224883
93,-1.16337960856,0.421928159604,0.110073224883
94,-0.427564000928,0.422404356029,0.110073224883
95,-1.34135780334,0.422880552454,0.110073224883
96,-0.693366008509,0.42335674888,0.110073224883
97,-1.01516612979,0.423832945305,0.110073224883
98,-0.581824794901,0.423627916288,0.110073224883
99,-0.866504307723,0.423422887272,0.110073224883
100,-1.05694761701,0.423217858256,0.110073224883
101,-0.931716031551,0.423012829239,0.110073224883
102,-0.619690913581,0.422807800223,0.110073224883
103,-0.645944559761,0.422602771206,0.110073224883
104,-0.945941155827,0.422237411374,0.110073224883
105,-0.778518510542,0.421872051542,0.110073224883
106,-1.02911804218,0.421506691709,0.110073224883
107,-0.970184456138,0.421141331877,0.110073224883
108,-0.709493836557,0.420775972044,0.110073224883
109,-0.650790211037,0.420410612212,0.110073224883
110,-0.859674371416,0.419974153608,0.110073224883
111,-0.917347040117,0.419537695004,0.110073224883
112,-1.20729703188,0.419101236399,0.110073224883
113,-0.926067990518,0.418664777795,0.110073224883
114,-1.00709492944,0.418228319191,0.110073224883
115,-0.97317198282,0.417791860587,0.110073224883
116,-0.856609081645,0.41730824586,0.110073224883
117,-0.902708862485,0.416824631133,0.110073224883
118,-1.14247122971,0.416341016407,0.110073224883
119,-0.894062768794,0.41585740168,0.110073224883
120,-0.75057389608,0.415373786954,0.110073224883
121,-0.829666116301,0.414890172227,0.110073224883
122,-0.763165538936,0.414036182503,0.110073224883
123,-0.884032069268,0.413182192779,0.110073224883
124,-0.831244691159,0.412328203055,0.110073224883
125,-1.3119505245,0.411474213331,0.110073224883
126,-0.888737313607,0.410620223607,0.110073224883
127,-1.05884126623,0.409766233883,0.110073224883
128,-0.775611078832,0.408959400282,0.110073224883
129,-1.11634954501,0.40815256668,0.110073224883
130,-0.933280340951,0.407345733079,0.110073224883
131,-0.850352671205,0.406538899477,0.110073224883
132,-0.836825439545,0.405732065875,0.110073224883
