,Unnamed: 0,t1,w1,t2
0,0.0,16.55760927,16.70068583,16.45598654
1,1.0,16.55673274,16.69725992,16.45254428
2,2.0,16.5550732,16.69325466,16.44532248
3,3.0,16.55453877,16.6886623,16.44137278
4,4.0,16.55379407,16.68385035,16.435679
5,5.0,16.55235001,16.67881019,16.42485801
6,6.0,16.55111849,16.67332161,16.41494897
7,7.0,16.55009973,16.66759605,16.40561633
8,8.0,16.54881327,16.66189482,16.39645761
9,9.0,16.54768965,16.65597063,16.38734982
10,10.0,16.54725636,16.64954709,16.38222146
11,11.0,16.54600373,16.64314258,16.37147161
12,12.0,16.54476858,16.63777987,16.36323839
13,13.0,16.54357038,16.63317535,16.35798807
14,14.0,16.54307714,16.62917797,16.35663625
15,15.0,16.54225034,16.62579403,16.35465869
16,16.0,16.54145117,16.62271812,16.35302557
17,17.0,16.54058971,16.61991973,16.35131366
18,18.0,16.53891722,16.61764787,16.3482943
19,19.0,16.53746158,16.61524739,16.34603187
20,20.0,16.53618769,16.61289065,16.34421868
21,21.0,16.53502406,16.61066103,16.34263984
22,22.0,16.53393145,16.60846348,16.341203099999998
23,23.0,16.5328871,16.60631575,16.33986236
24,24.0,16.53190056,16.60421646,16.33941798
25,25.0,16.53095025,16.60223527,16.34017029
26,26.0,16.52990094,16.60037782,16.34161565
27,27.0,16.52951595,16.59856471,16.34270805
28,28.0,16.52841647,16.59688365,16.34495821
29,29.0,16.5274405,16.59535299,16.34715437
30,30.0,16.52649333,16.59386915,16.34934543
31,31.0,16.52562937,16.59242491,16.35154695
32,32.0,16.524810199999997,16.59102373,16.35376732
33,33.0,16.52395233,16.5896622,16.35600032
34,34.0,16.52329925,16.58832943,16.35826739
35,35.0,16.52276126,16.58695388,16.35959335
36,36.0,16.52188531,16.58555527,16.36064361
37,37.0,16.52101218,16.58406106,16.359147099999998
38,38.0,16.520220000000002,16.58236893,16.356297199999997
39,39.0,16.51937098,16.58051717,16.35269069
40,40.0,16.51902712,16.57856995,16.3503215
41,41.0,16.51810176,16.5765122,16.34535439
42,42.0,16.51724659,16.57441783,16.3405395
43,43.0,16.51641038,16.57224292,16.33581211
44,44.0,16.51560823,16.57002982,16.33111834
45,45.0,16.51479835,16.56779027,16.32643204
46,46.0,16.51395566,16.565534,16.32174234
47,47.0,16.51310495,16.56326581,16.31706393
48,48.0,16.51272232,16.56112161,16.31523586
49,49.0,16.51222148,16.55904375,16.31396241
50,50.0,16.51169821,16.55720666,16.31210205
51,51.0,16.51053658,16.5553644,16.3089686
52,52.0,16.51005808,16.55355595,16.30810104
53,53.0,16.50947436,16.55181615,16.30681499
54,54.0,16.50829553,16.55011252,16.30453847
55,55.0,16.50723289,16.5484316,16.30272737
56,56.0,16.50619668,16.54674599,16.30124242
57,57.0,16.50580954,16.54507133,16.30051747
58,58.0,16.505388,16.54343365,16.29987584
59,59.0,16.50482843,16.54189725,16.29893678
60,60.0,16.50367921,16.54028486,16.29712902
61,61.0,16.50263786,16.53865197,16.29545496
62,62.0,16.50175096,16.53696356,16.29387691
63,63.0,16.50094167,16.53526313,16.29235666
64,64.0,16.50009848,16.53355876,16.29087292
65,65.0,16.49929765,16.53185104,16.28940625
66,66.0,16.49854515,16.53014645,16.28795338
67,67.0,16.49779974,16.52844708,16.28651459
68,68.0,16.49708806,16.52675224,16.28508516
69,69.0,16.49632207,16.52506669,16.28366336
70,70.0,16.49568263,16.52338359,16.28226428
71,71.0,16.49516522,16.52170481,16.28146752
72,72.0,16.50490134,16.52371586,16.28015175
73,73.0,16.51315375,16.52527498,16.2790448
74,74.0,16.52765556,16.5265486,16.2779055
75,75.0,16.53754521,16.52783625,16.27777125
76,76.0,16.54429816,16.52886154,16.2775315
77,77.0,16.54910143,16.52956731,16.27676296
78,78.0,16.55249977,16.52993702,16.27540995
79,79.0,16.55498842,16.52978638,16.27352474
80,80.0,16.5568265,16.5294639,16.27114604
81,81.0,16.55810559,16.52893327,16.26831048
82,82.0,16.55858678,16.52824805,16.26650008
83,83.0,16.55900266,16.52740907,16.26430835
84,84.0,16.55918705,16.52654298,16.26351238
85,85.0,16.55918441,16.52577912,16.26307206
86,86.0,16.55937742,16.52502711,16.263494899999998
87,87.0,16.55938004,16.52431126,16.26468798
88,88.0,16.55938822,16.52368456,16.26653648
89,89.0,16.55936295,16.52774641,16.26878665
90,90.0,16.55937249,16.5343721,16.27143032
91,91.0,16.55944394,16.54409809,16.27454122
92,92.0,16.55982421,16.55472567,16.2781565
93,93.0,16.56042701,16.56674402,16.28225509
94,94.0,16.56158955,16.58038897,16.2867574
95,95.0,16.56294236,16.59480816,16.29167124
96,96.0,16.56398783,16.60929456,16.29331441
97,97.0,16.56649458,16.62567724,16.29640964
98,98.0,16.56925319,16.64208516,16.2983014
99,99.0,16.57324707,16.65884462,16.29962892
100,100.0,16.58346402,16.67598679,16.30128348
101,101.0,16.60592572,16.69376159,16.30475224
102,102.0,16.63643932,16.71101815,16.31121845
103,103.0,16.66877016,16.72838219,16.32033776
104,104.0,16.70171188,16.74596294,16.331217199999998
105,105.0,16.73507471,16.76377728,16.34325052
106,106.0,16.76873391,16.781799499999998,16.35514106
107,107.0,16.80299481,16.79905076,16.36654604
108,108.0,16.83930115,16.81789105,16.37572847
109,109.0,16.87360913,16.8363957,16.38277896
110,110.0,16.89119834,16.85458358,16.38621122
111,111.0,16.92667319,16.87259516,16.39361532
112,112.0,16.95839331,16.89056269,16.39990415
113,113.0,16.98839649,16.90831421,16.40530448
114,114.0,17.01502496,16.92452899,16.41003755
115,115.0,17.03755366,16.93963834,16.41387646
116,116.0,17.05763926,16.95383241,16.41614249
117,117.0,17.07655026,16.96679391,16.41682477
118,118.0,17.087000699999997,16.97932644,16.41713282
119,119.0,17.09864474,16.99152109,16.41674751
120,120.0,17.1129559,17.00296946,16.41918645
121,121.0,17.13108824,17.01427199,16.42418892
122,122.0,17.14757565,17.02622564,16.4300248
123,123.0,17.16752396,17.03760443,16.43825272
124,124.0,17.18742659,17.04976159,16.44784353
125,125.0,17.22180323,17.06198388,16.46787108
126,126.0,17.23067943,17.07445812,16.47524998
127,127.0,17.24432482,17.08490318,16.48648441
