,Unnamed: 0,t1,w1,t2
230,230.0,22.38826248,22.23182044,21.49102777
231,231.0,22.389808399999996,22.20388996,21.37161428
232,232.0,22.39153731,22.2095609,21.35427203
233,233.0,22.39383614,22.21566648,21.33212554
234,234.0,22.39603793,22.21572953,21.36115218
235,235.0,22.4009482,22.21475675,21.33619636
236,236.0,22.40316373,22.21632925,21.30177807
237,237.0,22.40787919,22.21597863,21.36037526
238,238.0,22.41205984,22.21605481,21.37869842
239,239.0,22.41588101,22.21572544,21.38684738
240,240.0,22.41819284,22.21506435,21.39171003
241,241.0,22.41851519,22.21447323,21.39619502
242,242.0,22.4177419,22.21390323,21.40042671
243,243.0,22.41635341,22.21336215,21.40456456
244,244.0,22.415465899999997,22.21260069,21.40366024
245,245.0,22.41442903,22.21197115,21.35272002
246,246.0,22.41324849,22.21164845,21.40562955
247,247.0,22.41168084,22.21116052,21.36057205
248,248.0,22.40870676,22.210817300000002,21.40210342
249,249.0,22.40602706,22.21055986,21.41728572
250,250.0,22.40352071,22.21035035,21.42686972
251,251.0,22.40110102,22.21045731,21.43517239
252,252.0,22.40103361,22.20997309,21.45182805
253,253.0,22.400841800000002,22.209047299999998,21.40370804
254,254.0,22.40106748,22.20821394,21.42441764
255,255.0,22.40176283,22.20731015,21.38811869
256,256.0,22.40286029,22.20634354,21.49663417
257,257.0,22.40396908,22.19253212,21.32657172
258,258.0,22.40498522,22.19685297,21.36205281
259,259.0,22.40731421,22.19741277,21.37369219
260,260.0,22.40836785,22.197886399999998,21.32214555
261,261.0,22.4093554,22.1969458,21.36158898
262,262.0,22.411266,22.19580399,21.31311843
263,263.0,22.41360652,22.19490713,21.29211065
264,264.0,22.41413859,22.19376659,21.28384232
265,265.0,22.41467978,22.19244225,21.32518518
266,266.0,22.41399424,22.19105552,21.33544607
267,267.0,22.41314179,22.18972835,21.348694899999998
268,268.0,22.41193636,22.18846607,21.32082645
269,269.0,22.40953341,22.18711509,21.32897084
270,270.0,22.40717981,22.1856867,21.32802825
271,271.0,22.40486229,22.18426653,21.325920899999996
272,272.0,22.40255335,22.1828564,21.32315447
273,273.0,22.40024053,22.18144424,21.32011576
274,274.0,22.39791754,22.18002515,21.31691388
275,275.0,22.39558119,22.17859638,21.31359004
276,276.0,22.39488757,22.17727362,21.32369735
277,277.0,22.3942715,22.17466551,21.32125887
278,278.0,22.39344054,22.174164899999997,21.25659655
279,279.0,22.39231974,22.17309525,21.28535273
280,280.0,22.39188874,22.17201505,21.29122749
281,281.0,22.39150256,22.17088518,21.29283471
282,282.0,22.39112562,22.16974583,21.292333
283,283.0,22.39077257,22.16860337,21.36857511
284,284.0,22.39043671,22.16235432,21.28273418
285,285.0,22.39023845,22.15975969,21.23747342
286,286.0,22.38981151,22.16099859,21.26110627
287,287.0,22.38940454,22.16113853,21.26923042
288,288.0,22.38757635,22.16489059,21.26296646
289,289.0,22.38453123,22.16620632,21.22296701
290,290.0,22.37807048,22.16623268,21.27806652
291,291.0,22.37450741,22.16653834,21.36429842
292,292.0,22.36938786,22.15020907,21.22483246
293,293.0,22.36415759,22.15779786,21.29769147
294,294.0,22.3587022,22.14882631,21.24156766
295,295.0,22.35182732,22.15194807,21.20383965
296,296.0,22.33870858,22.15338062,21.2477201
297,297.0,22.33383265,22.15470499,21.26556027
298,298.0,22.32684921,22.15383649,21.23410249
299,299.0,22.31404164,22.15339116,21.25880048
300,300.0,22.30583187,22.15338029,21.26629345
301,301.0,22.30218096,22.1530631,21.43365078
302,302.0,22.30352452,22.13774099,21.21355814
303,303.0,22.30401225,22.14226383,21.15989102
304,304.0,22.30513262,22.14395124,21.20399883
305,305.0,22.30671541,22.14390242,21.18190726
306,306.0,22.30851928,22.14422756,21.19953576
307,307.0,22.31074967,22.14397186,21.21535015
308,308.0,22.315047699999997,22.14407428,21.23583758
309,309.0,22.31897693,22.14432878,21.24405746
310,310.0,22.32269169,22.14422997,21.24743054
311,311.0,22.3263175,22.14393898,21.24884468
312,312.0,22.32870529,22.14336552,21.24947756
313,313.0,22.32930356,22.14273481,21.24980485
314,314.0,22.32858315,22.14205951,21.26491912
315,315.0,22.32740274,22.14134529,21.168927800000002
316,316.0,22.32662739,22.14064342,21.19945817
317,317.0,22.3248889,22.1396831,21.22874558
318,318.0,22.32306277,22.13880355,21.23676144
319,319.0,22.32119233,22.13792896,21.23960431
320,320.0,22.32026308,22.13706805,21.25103664
321,321.0,22.319160500000002,22.13624779,21.30320549
322,322.0,22.31764389,22.1254396,21.18167328
323,323.0,22.3148187,22.12999818,21.210483399999998
324,324.0,22.31311452,22.13065052,21.22297229
325,325.0,22.31273416,22.13088521,21.23022217
326,326.0,22.31310373,22.13083687,21.23585822
327,327.0,22.31390566,22.13064062,21.24018561
328,328.0,22.31495954,22.13036989,21.398061
329,329.0,22.31560343,22.118271399999998,21.18393632
330,330.0,22.31650349,22.12333953,21.14102463
331,331.0,22.31825755,22.12368872,21.20236075
332,332.0,22.31902117,22.12515327,21.20609892
333,333.0,22.3201452,22.12487499,21.1666942
334,334.0,22.32230115,22.12511345,21.21785388
335,335.0,22.32316618,22.12552456,21.24136182
336,336.0,22.32530534,22.12537612,21.31279434
337,337.0,22.32986721,22.11248815,21.17942434
338,338.0,22.332383399999998,22.11908108,21.22146339
339,339.0,22.33620549,22.12062198,21.18837907
340,340.0,22.34376237,22.12130526,21.22755048
341,341.0,22.34699351,22.12300839,21.31186053
342,342.0,22.35512475,22.11005609,21.17514048
343,343.0,22.35885927,22.11711476,21.13811046
344,344.0,22.36238516,22.11817906,21.173136399999997
345,345.0,22.3671948,22.11851565,21.19393407
346,346.0,22.37230311,22.12009617,21.21113395
347,347.0,22.38179341,22.12126454,21.23528748
348,348.0,22.39111172,22.12950437,21.45882303
349,349.0,22.39909789,22.16981659,21.69521551
350,350.0,22.40401614,22.1744365,21.70271141
351,351.0,22.40499497,22.17843724,21.70597538
352,352.0,22.40592673,22.16759609,21.65844106
353,353.0,22.40732477,22.16384782,21.61749495
354,354.0,22.40960771,22.17578915,21.66515835
355,355.0,22.4111253,22.18234428,21.69097301
356,356.0,22.41135831,22.18719757,21.66965872
357,357.0,22.41203274,22.18907681,21.65548408
358,358.0,22.41316453,22.19261344,21.70049196
359,359.0,22.41402434,22.19601003,21.71737726
360,360.0,22.427653399999997,22.20516467,21.9284402
361,361.0,22.44689523,22.23111554,22.06975861
362,362.0,22.44959391,22.23889504,22.07820414
363,363.0,22.45533861,22.24366104,22.08840948
364,364.0,22.46444452,22.24934792,22.10900194
365,365.0,22.46659228,22.25502474,22.11313112
366,366.0,22.46980554,22.25924462,22.11092367
367,367.0,22.47274844,22.26310647,22.10347854
368,368.0,22.47785722,22.26779111,22.13151242
369,369.0,22.48160318,22.27216579,22.14409961
370,370.0,22.48463009,22.27621701,22.15259446
371,371.0,22.487285600000003,22.28005256,22.15998828
372,372.0,22.51310502,22.31021533,22.18128582
373,373.0,22.224944,22.31787923,22.19650611
374,374.0,22.02593761,22.32360951,22.21146651
375,375.0,21.79226366,22.32731786,22.20755634
376,376.0,21.683915300000002,22.32070801,22.18172501
377,377.0,21.59675583,22.33105382,22.04733378
378,378.0,21.52732675,22.33523728,22.13413467
379,379.0,21.47799599,22.34011181,22.08475531
380,380.0,21.4354471,22.31731065,22.09559031
381,381.0,21.37252873,22.33549615,22.19665405
382,382.0,21.36059506,22.343959299999998,22.09992342
383,383.0,21.34388213,22.31962748,22.12079644
384,384.0,21.46356878,22.45533795,22.10457791
385,385.0,21.53430997,22.4388667,22.27621278
386,386.0,21.59548608,22.50394367,22.42522201
387,387.0,21.63760096,22.53061055,22.56036497
388,388.0,21.67416858,22.53255914,22.46373395
389,389.0,21.70321879,22.56958154,22.43409052
390,390.0,21.72221453,22.52153021,22.49745093
391,391.0,21.7616384,22.57857256,22.53702865
392,392.0,21.77170313,22.5482385,22.56367155
393,393.0,21.79229407,22.61173029,22.53267222
394,394.0,21.80890433,22.63984618,22.648066399999998
395,395.0,21.8139675,22.65987158,22.85061135
396,396.0,21.82492948,22.67851961,23.04047021
397,397.0,21.82965433,22.6970181,23.07785677
398,398.0,21.83634129,22.71204585,22.85489489
399,399.0,21.84340383,22.7278979,22.97418269
400,400.0,21.85545613,22.66987595,22.58136993
401,401.0,21.8597668,22.71680705,22.78344298
402,402.0,21.86686245,22.73543177,22.72703137
403,403.0,21.87291831,22.700350699999998,22.704985600000004
404,404.0,21.88035012,22.7174751,22.52497679
405,405.0,21.89275085,22.71581154,22.58553526
406,406.0,21.89686487,22.76158152,22.84026226
407,407.0,21.90432216,22.76224507,22.83276929
408,408.0,21.91203941,22.78432889,22.93081088
409,409.0,21.92561411,22.80883784,22.93565688
410,410.0,21.93717058,22.74536219,22.50880304
411,411.0,21.94800838,22.79908017,22.79838854
412,412.0,21.95366313,22.83171583,22.6059872
413,413.0,21.96190081,22.84403729,22.93508206
414,414.0,21.97625769,22.86067885,23.18703569
415,415.0,21.98189267,22.87928331,23.17642743
416,416.0,21.99687753,22.89173714,23.1214844
417,417.0,22.00391796,22.90911035,23.176754000000003
418,418.0,22.0122924,22.88415198,23.10448364
419,419.0,22.02102045,22.92089619,23.01094013
420,420.0,22.03206077,22.93402591,23.13199589
421,421.0,22.03749105,22.94679913,23.10211304
422,422.0,22.04693526,22.88282738,22.87581197
423,423.0,22.0499763,22.92850669,22.84996578
424,424.0,22.05280372,22.95508787,22.78140601
425,425.0,22.05710335,22.97203037,23.06916564
426,426.0,22.0607775,22.99101862,23.19025142
427,427.0,22.06466364,23.00405333,23.083057699999998
428,428.0,22.07132782,22.93229279,22.90493218
429,429.0,22.07635827,22.98943891,23.2350891
430,430.0,22.08054528,23.02287374,23.1340239
431,431.0,22.08434738,23.03503375,23.1755109
432,432.0,22.03012963,23.03830757,22.92298536
433,433.0,21.96051397,22.97260832,22.61606634
434,434.0,21.93117072,22.98613052,22.75172425
435,435.0,21.92858839,23.02664134,22.98018339
436,436.0,21.92793666,23.03942339,22.96320672
437,437.0,21.92486191,23.03240209,23.05050805
438,438.0,21.92379236,23.05769352,23.17108487
439,439.0,21.92313836,23.06773319,22.79547703
440,440.0,21.92337923,23.08094143,23.17791121
441,441.0,21.92407259,23.08408557,23.21648526
442,442.0,21.92499854,23.09948819,23.20649404
443,443.0,21.92705621,23.10961839,22.95485332
444,444.0,21.98249548,23.06260558,23.08579513
445,445.0,22.012615399999998,23.1334447,22.98764444
446,446.0,22.056888100000002,23.04906466,22.95258539
447,447.0,22.07355019,23.11612359,23.33014096
448,448.0,22.07289998,23.15218465,23.20601758
449,449.0,22.07061521,23.16238031,23.13388966
450,450.0,22.0687147,23.17189622,23.14901991
451,451.0,22.06551141,23.09727451,23.08000353
452,452.0,22.06107014,23.13110699,23.00832816
453,453.0,22.05584429,23.13964666,23.12867503
454,454.0,22.05069365,23.18067029,23.29614172
455,455.0,22.04420687,23.18896258,22.97906755
456,456.0,22.03981716,23.11620793,23.09984746
457,457.0,22.03635153,23.16635666,23.141720199999998
458,458.0,22.033561199999998,23.16911986,22.92589697
459,459.0,22.0293408,23.11412692,22.98592342
460,460.0,22.02856529,23.182076600000002,23.1732527
461,461.0,22.02718327,23.19735518,23.30599607
462,462.0,22.02497217,23.22073976,23.14689553
463,463.0,22.02343259,23.24365132,23.4458725
464,464.0,22.02292392,23.25753661,23.53159666
465,465.0,22.02199882,23.26638795,23.24642737
466,466.0,22.02120294,23.19025238,23.19556819
